Date,SP500_1_ahead,SP500_Adj_Close,summed_sentiment,target
2013-04-26,159.3,158.24,0.0,0.006676349041600638
2013-04-29,159.68,159.3,-0.3,0.0023825956471510423
2013-04-30,158.28,159.68,0.0,-0.00880619604593047
2013-05-01,159.75,158.28,-0.15,0.009244476740420282
2013-05-02,161.368,159.75,-0.3,0.010077377741387394
2013-05-03,161.78,161.368,-0.6333333333333333,0.00254991659077497
2013-05-07,163.34,162.5999,-0.95,0.004541335822758619
2013-05-08,162.881,163.34,-0.7,-0.0028140450976241738
2013-05-09,163.41,162.881,0.0,0.0032425072311870196
2013-05-10,163.54,163.41,-1.05,0.0007952286701380373
2013-05-13,165.23,163.54,-0.5333333333333333,0.010280833929068756
2013-05-14,166.115,165.23,-0.3,0.0053418769228636975
2013-05-15,165.34,166.115,0.0,-0.004676359761234039
2013-05-16,166.94,165.34,0.0,0.00963050659806175
2013-05-17,166.93,166.94,-0.4666666666666666,-5.990355529394975e-05
2013-05-20,167.17,166.93,-0.15,0.0014366958472420421
2013-05-21,165.93,167.17,0.0,-0.007445246039842424
2013-05-22,165.45,165.93,0.0,-0.0028969783070751376
2013-05-23,165.308,165.45,0.0,-0.0008586338575282682
2013-05-24,166.3,165.308,0.0,0.0059829856887887445
2013-05-28,165.22,166.3,-0.25,-0.00651546706452244
2013-05-29,165.83,165.22,-0.26666666666666666,0.0036852480916476082
2013-05-30,163.445,165.83,-0.48,-0.014486624918299107
2013-05-31,164.35,163.445,-0.3,0.0055217578025201774
2013-06-04,161.272,163.56,-0.09999999999999999,-0.01408751501831862
2013-06-05,162.73,161.272,0.0,0.009000005194400806
2013-06-06,164.8,162.73,-0.15,0.012640231802848234
2013-06-07,164.8,164.8,0.0,0.0
2013-06-10,163.098,164.8,-0.6,-0.010381370339283436
2013-06-11,161.75,163.098,-0.2333333333333333,-0.008299313755077975
2013-06-12,164.21,161.75,-0.39999999999999997,0.015094163122736148
2013-06-13,163.175,164.21,0.0,-0.006322851982464961
2013-06-14,164.44,163.175,0.0,0.007722517508396365
2013-06-17,165.735,164.44,0.0,0.007844365203570014
2013-06-18,163.45,165.735,-0.6,-0.013882994063028065
2013-06-19,159.4,163.45,-0.13333333333333333,-0.025090366814104925
2013-06-20,159.07,159.4,0.0,-0.0020724094458453024
2013-06-21,157.06,159.07,-0.35,-0.012716458963541122
2013-06-24,158.575,157.06,0.0,0.009599769573232386
2013-06-25,160.14,158.575,0.0,0.009820765124526787
2013-06-26,161.08,160.14,0.0,0.005852703338765863
2013-06-27,160.42,161.08,0.0,-0.0041057600444744935
2013-06-28,161.36,160.42,-0.19999999999999998,0.005842517707177919
2013-07-01,161.21,161.36,0.0,-0.0009300307580497602
2013-07-02,161.28,161.21,0.0,0.0004341219950969588
2013-07-03,163.02,161.28,-0.12,0.010730907783307764
2013-07-05,163.945,163.02,0.0,0.0056581130565245275
2013-07-08,165.13,163.945,0.0,0.007202036752060437
2013-07-09,165.192,165.13,0.0,0.00037539128927654986
2013-07-10,167.44,165.192,-0.3,0.013516644373571474
2013-07-12,168.155,167.51,0.0,0.0038431221239338953
2013-07-15,167.525,168.155,-0.35,-0.0037535792402954016
2013-07-16,167.9501,167.525,-0.21666666666666665,0.0025343176141925383
2013-07-17,168.87,167.9501,-0.12,0.005462276670618493
2013-07-18,169.17,168.87,-0.3,0.0017749383431553412
2013-07-19,169.5,169.17,0.0,0.0019488003333041348
2013-07-22,169.14,169.5,0.0,-0.0021261524664284437
2013-07-23,168.52,169.14,-0.3,-0.003672337243259882
2013-07-24,168.93,168.52,-0.15,0.0024299908238205603
2013-07-26,168.59,169.11,0.0,-0.003079658933883067
2013-07-29,168.588,168.59,0.0,-1.1863170195525186e-05
2013-07-30,168.71,168.588,-0.6,0.0007233959603691886
2013-07-31,170.66,168.71,0.0,0.011492008490555428
2013-08-01,170.94999999999996,170.66,-0.39999999999999997,0.0016978429768705894
2013-08-05,169.73,170.7,0.0,-0.005698690626955383
2013-08-06,169.18,169.73,0.0,-0.0032457022975709293
2013-08-07,169.8,169.18,-0.625,0.003658037001378567
2013-08-08,169.31,169.8,-0.08571428571428572,-0.0028899197371066165
2013-08-09,169.111,169.31,0.0,-0.0011760500851680789
2013-08-12,169.61,169.111,0.0,0.002946379828775214
2013-08-13,168.74,169.61,0.0,-0.0051426151462665715
2013-08-14,166.38,168.74,0.0,-0.014084739881739416
2013-08-15,165.83,166.38,0.0,-0.003311161629734549
2013-08-16,164.77,165.83,-0.42857142857142855,-0.006412605156667084
2013-08-19,165.58,164.77,-0.19999999999999998,0.0049038996413202085
2013-08-20,164.56,165.58,0.0,-0.006179216365958418
2013-08-21,166.06,164.56,0.0,0.009073923489182789
2013-08-22,166.62,166.06,0.0,0.003366601712878392
2013-08-23,166.0,166.62,-0.175,-0.0037279821902194143
2013-08-26,163.33,166.0,0.0,-0.01621509429149537
2013-08-27,163.91,163.33,-0.3,0.0035448026362203677
2013-08-28,164.17,163.91,-0.15,0.0015849796051581322
2013-08-29,163.65,164.17,-0.475,-0.003172475359237481
2013-08-30,164.39,163.65,0.0,0.004511652574229252
2013-09-03,165.75,164.39,0.0,0.008238975544553107
2013-09-04,165.96,165.75,0.0,0.0012661663986959226
2013-09-05,166.04,165.96,-0.3,0.00048192772017063845
2013-09-06,167.634,166.04,-0.27999999999999997,0.009554308250847576
2013-09-10,169.4,168.87,0.0,0.0031335940739092294
2013-09-11,168.95,169.4,-0.22499999999999998,-0.002659969057654976
2013-09-12,169.33,168.95,0.0,0.0022466605169499942
2013-09-13,170.31,169.33,0.0,0.005770832173495499
2013-09-16,171.07,170.31,0.0,0.004452523613455384
2013-09-17,173.05100000000002,171.07000000000002,-0.3,0.011513519277138506
2013-09-18,172.76,173.051,-0.15,-0.0016830006488390836
2013-09-19,170.72,172.76,0.0,-0.011878560539057226
2013-09-20,169.93,170.72,0.0,-0.004638200007429205
2013-09-23,169.53,169.93,-0.43333333333333335,-0.0023566852361520674
2013-09-24,169.04,169.53,-0.49999999999999994,-0.002894529002061219
2013-09-25,169.69,169.04,0.0,0.0038378696769338916
2013-09-26,168.909,169.69,0.0,-0.0046131346225983805
2013-09-27,168.01,168.909,-0.175,-0.005336606920825382
2013-09-30,169.34,168.01,0.0,0.007885026772820325
2013-10-01,169.18,169.34,-0.8999999999999999,-0.0009452913382625994
2013-10-02,167.62,169.18,-0.6,-0.009263724205108126
2013-10-03,168.89,167.62,0.0,0.007548102759069586
2013-10-04,167.43,168.89000000000001,-0.08571428571428572,-0.008682261961378224
2013-10-07,165.48,167.43,-0.19999999999999998,-0.011715011875240933
2013-10-08,165.6,165.48,0.0,0.0007249003579481439
2013-10-09,169.17,165.6,0.0,0.021328884536041315
2013-10-10,170.26,169.17,-0.12,0.006422553968710609
2013-10-11,170.93999999999997,170.26,-0.31666666666666665,0.0039859372819606165
2013-10-14,169.7,170.94,-1.2,-0.007280445497690913
2013-10-15,172.07,169.7,-0.25999999999999995,0.013869198524885107
2013-10-16,173.22,172.07000000000002,0.0,0.006661092137831837
2013-10-17,174.388,173.22,-0.19999999999999998,0.006720238865197459
2013-10-18,174.4,174.388,-0.19999999999999998,6.880970678313503e-05
2013-10-22,174.57000000000002,175.41,0.0,-0.0048002835190006365
2013-10-23,175.15,174.57000000000002,-0.4333333333333333,0.0033169423068075687
2013-10-24,175.95,175.15,-0.35,0.004557114124097872
2013-10-25,176.23,175.95,0.0,0.001590096308683897
2013-10-28,177.17,176.23,-0.3,0.005319763536068223
2013-10-29,176.29,177.17,-0.175,-0.0049793573146939
2013-10-30,175.79,176.29,-0.3,-0.0028402654858519227
2013-10-31,176.21,175.79,0.0,0.0023863647688395773
2013-11-01,176.83,176.21,-0.3,0.0035123534862462336
2013-11-04,176.27,176.83,-0.3,-0.0031719086350232573
2013-11-05,177.17,176.27,0.0,0.005092813180483269
2013-11-06,174.93,177.17,-0.3,-0.012723829710171053
2013-11-07,177.29,174.92999999999998,-0.3833333333333333,0.013400916008115438
2013-11-08,177.32,177.29,0.0,0.00016919996656383773
2013-11-11,176.96,177.32000000000002,-0.26666666666666666,-0.00203229154288298
2013-11-12,178.38,176.96,-0.1,0.007992387904090847
2013-11-13,179.27,178.38,0.0,0.0049769430286863425
2013-11-14,180.05,179.27,0.0,0.0043415408281370915
2013-11-15,179.42,180.05,-0.3,-0.0035051639637471155
2013-11-18,179.03,179.42,-0.04999999999999999,-0.002176036567955286
2013-11-19,178.47,179.03,0.0,-0.003132869695257945
2013-11-20,179.91,178.47,-0.12,0.008036205980603839
2013-11-21,180.81000000000003,179.91,0.0,0.004990030314534266
2013-11-22,180.63,180.81000000000003,-0.09999999999999999,-0.000996016018596002
2013-11-25,180.67999999999998,180.63,-0.2666666666666666,0.0002767706419373184
2013-11-26,181.12,180.68,0.0,0.002432284228414794
2013-11-27,181.0,181.12,-0.475,-0.0006627637489922122
2013-12-02,179.75,180.53,-0.3,-0.004329972347410838
2013-12-03,179.73,179.75,-0.6,-0.00011127183721271194
2013-12-04,178.94,179.73,-0.3,-0.004405170644493417
2013-12-05,180.94,178.94,0.0,0.011114930478145268
2013-12-06,181.4,180.94,-0.3,0.0025390530834412672
2013-12-09,180.75,181.4,0.06666666666666667,-0.003589676642162587
2013-12-10,178.72,180.75,-0.26666666666666666,-0.011294525717983284
2013-12-11,178.13,178.72,-0.075,-0.003306714516496889
2013-12-12,178.11,178.13,-0.19999999999999998,-0.00011228385370021243
2013-12-13,179.216,178.11,-0.09999999999999999,0.006190445318690507
2013-12-16,178.65,179.216,0.0,-0.0031631977999655447
2013-12-17,181.7,178.65,-0.625,0.016928390932706705
2013-12-18,181.49,181.69999999999996,-0.8333333333333334,-0.0011564196338156307
2013-12-19,181.56000000000003,181.49,-0.19999999999999998,0.000385621819955162
2013-12-20,182.53,181.56,-0.3,0.005328365486428233
2013-12-23,182.93,182.53,-0.13999999999999999,0.002189022928513751
2013-12-24,183.855,182.92999999999998,-0.19999999999999998,0.005043837458031497
2013-12-30,184.69,183.82,-0.6,0.004721725957857359
2013-12-31,182.92,184.68999999999997,-0.31666666666666665,-0.009629845097965273
2014-01-02,182.885,182.92,-0.12,-0.00019135878463494294
2014-01-03,182.36,182.885,0.0,-0.002874784659978147
2014-01-06,183.48,182.36,-0.24,0.006122914383730027
2014-01-07,183.52,183.48,-0.21666666666666665,0.00021798365208969273
2014-01-08,183.64,183.52,0.0,0.0006536659999607508
2014-01-09,184.14,183.64,0.0,0.002719018478678059
2014-01-10,181.685,184.14,-0.48,-0.013421919525193893
2014-01-13,183.67,181.68500000000003,-0.19999999999999998,0.010866250805937838
2014-01-15,184.42,184.66,0.0,-0.0013005312334861685
2014-01-16,183.635,184.42,0.0,-0.004265673284260529
2014-01-17,184.17999999999998,183.635,-0.033333333333333326,0.002963448466485552
2014-01-22,182.79,184.3,-0.12,-0.008226911747265753
2014-01-23,178.89,182.79,-0.3,-0.02156686112538786
2014-01-24,178.01,178.89,-0.2833333333333333,-0.004931363313782633
2014-01-27,179.07,178.01,0.0,0.005937062359326006
2014-01-28,177.35,179.07000000000002,0.0,-0.009651609629037772
2014-01-30,178.18,179.23,-0.15,-0.005875621951008547
2014-01-31,174.17,178.18,-0.24,-0.022762441548803913
2014-02-03,175.385,174.17,-0.42000000000000004,0.006951723723307879
2014-02-04,175.17,175.385,-0.5,-0.001226626503445516
2014-02-05,177.48,175.17,-0.19999999999999998,0.013100995547152827
2014-02-06,179.67999999999998,177.48,-0.19999999999999998,0.012319564479423839
2014-02-07,180.01,179.68,0.0,0.0018349139124804736
2014-02-11,182.07000000000002,181.98,-0.19999999999999998,0.0004944375873296991
2014-02-12,183.01,182.07,0.08,0.005149567641317354
2014-02-13,184.02,183.01,0.0,0.00550365119702434
2014-02-14,184.24,184.02,0.0,0.0011948081582149328
2014-02-18,183.02,184.24,0.0,-0.006643819025197395
2014-02-19,184.1,183.02,0.0,0.005883651751799945
2014-02-20,183.89,184.1,-0.19999999999999998,-0.0011413354862703784
2014-02-21,184.91,183.89,-0.35,0.005531467466132867
2014-02-24,184.84,184.91,-0.39999999999999997,-0.0003786342168288215
2014-02-25,184.85,184.84,-0.7999999999999999,5.409938057532315e-05
2014-02-26,185.82,184.85,0.0,0.005233777830524922
2014-02-27,186.29,185.82,-0.3,0.002526136088451203
2014-02-28,184.98,186.29,-0.17142857142857143,-0.0070568881755033175
2014-03-03,187.58,184.98,-0.19999999999999998,0.013957709954678599
2014-03-04,187.75,187.58,0.0,0.0009058695634518443
2014-03-05,188.18,187.75,0.0,0.0022876609343747134
2014-03-06,188.26,188.18,-0.5,0.00042503454045483835
2014-03-07,188.16,188.26,-0.36,-0.0005313214088120688
2014-03-10,187.23,188.16,-0.62,-0.004954857096200804
2014-03-11,187.28,187.23,0.0,0.0002670155685944309
2014-03-12,185.18,187.28,-0.3,-0.011276498162754223
2014-03-13,184.66,185.18,-0.175,-0.002812028675419853
2014-03-14,186.33,184.66,-0.13999999999999999,0.009002998894839465
2014-03-17,187.66,186.33,0.0,0.007112519622582525
2014-03-18,186.66,187.66,-0.06,-0.005343034724303308
2014-03-19,187.74699999999999,186.66,0.0,0.005806531683909988
2014-03-21,185.42999999999998,186.19999999999996,0.0,-0.0041439125036752955
2014-03-24,186.31,185.43,0.0,0.004734500692970656
2014-03-25,184.97,186.31000000000003,0.0,-0.007218303265805304
2014-03-26,184.58,184.97,-0.07142857142857141,-0.002110675929026584
2014-03-27,185.49,184.58,0.0,0.004917998401156254
2014-03-28,187.01,185.49,0.0,0.008161119122041427
2014-03-31,188.25,187.01,-0.39999999999999997,0.006608775319373983
2014-04-01,188.87999999999997,188.25,-0.08571428571428572,0.00334102609725484
2014-04-02,188.63,188.88,-0.375,-0.0013244684196243028
2014-04-03,186.4,188.63,-0.19999999999999998,-0.011892522106142778
2014-04-04,184.34,186.4,-0.13333333333333333,-0.011113023685972223
2014-04-07,185.1,184.34,-0.3,0.004114341013933931
2014-04-08,187.09,185.1,0.0,0.010693564917874987
2014-04-09,183.155,187.09,-0.19999999999999998,-0.021256995617842556
2014-04-10,181.51,183.155,0.0,-0.009022040273598542
2014-04-11,182.9401,181.51,0.0,0.0078480282494926
2014-04-14,184.2,182.9401,-0.24,0.006863346965827688
2014-04-15,186.125,184.2,0.08,0.01039636718296677
2014-04-16,186.39,186.125,0.0,0.0014227617395388137
2014-04-17,187.04,186.39,-0.09999999999999999,0.0034812449800467604
2014-04-21,187.89,187.04,-0.2,0.004534187481672447
2014-04-22,187.45,187.89,0.0,-0.002344542023510421
2014-04-23,187.83,187.44999999999996,-0.2333333333333333,0.002025155243408072
2014-04-24,186.29,187.83,0.0,-0.008232699123711384
2014-04-25,186.875,186.29,0.0,0.003135344843333776
2014-04-28,187.75,186.875,-0.09999999999999999,0.0046713464992933496
2014-04-29,188.31,187.75,0.0,0.002978250353305789
2014-04-30,188.32499999999996,188.31000000000003,0.0,7.965271420751208e-05
2014-05-01,188.06,188.325,0.0,-0.0014081328628279266
2014-05-02,188.42,188.06,0.08,0.0019124527715908002
2014-05-05,186.78,188.42,-0.25,-0.008742059938949609
2014-05-06,187.88,186.78,0.0,0.005872007477222496
2014-05-07,187.67500000000004,187.88,-0.09999999999999999,-0.0010917176997278233
2014-05-08,187.96,187.675,-0.25999999999999995,0.0015174307755492222
2014-05-09,189.785,187.96,0.0,0.009662678259650725
2014-05-12,189.96,189.785,0.0,0.0009216711866555372
2014-05-13,189.06,189.96,0.0,-0.004749098683682895
2014-05-14,187.4,189.06,-0.175,-0.008819055192916814
2014-05-15,188.05,187.4,0.0,0.0034625151120240005
2014-05-19,187.55,188.74,-0.12,-0.006324930065290779
2014-05-20,189.13,187.55,0.0,0.008389132772467
2014-05-21,189.59,189.13,0.0,0.0024292365135840654
2014-05-22,190.35,189.59,0.0,0.004000637014558883
2014-05-23,191.52,190.35,-0.08571428571428572,0.00612775898115725
2014-05-27,191.38,191.52,0.0,-0.0007312614585464061
2014-05-28,192.37,191.38,0.0,0.0051596205669728334
2014-05-29,192.67999999999998,192.37,0.0,0.0016101808439303866
2014-05-30,192.895,192.67999999999998,0.0,0.0011152176478406162
2014-06-02,192.80000000000004,192.895,0.0,-0.0004926172334158707
2014-06-03,193.18999999999997,192.80000000000004,-0.39999999999999997,0.002020778428017067
2014-06-04,194.45,193.19,-0.6,0.00650089999729353
2014-06-05,195.375,194.45,-0.3,0.004745728139884164
2014-06-06,195.58,195.375,-0.2857142857142857,0.001048714142488194
2014-06-09,195.6,195.58,-0.5333333333333333,0.00010225471658831253
2014-06-10,194.92,195.6,-0.375,-0.0034825396254118957
2014-06-11,193.54,194.92,-0.19999999999999998,-0.00710500852250906
2014-06-12,194.13,193.54,0.0,0.003043828284488015
2014-06-13,194.29,194.13,0.0,0.0008238505177375899
2014-06-16,194.83,194.29,-0.15,0.002775495202773648
2014-06-17,196.255,194.83,-0.6,0.007287450587177169
2014-06-18,196.48,196.255,-0.6199999999999999,0.0011458109138047234
2014-06-19,195.94,196.48,-0.36,-0.0027521550422813235
2014-06-20,195.88,195.93999999999997,-0.19999999999999998,-0.00030626308237913236
2014-06-23,194.7,195.88,0.0,-0.006042314455963371
2014-06-24,195.58,194.7,-0.15,0.004509590505975325
2014-06-25,195.43999999999997,195.58,-0.39999999999999997,-0.000716075934644067
2014-06-26,195.82,195.44,0.0,0.0019424429764400841
2014-06-27,195.72,195.82,0.0,-0.0005108035050023219
2014-06-30,197.03,195.72,-0.7,0.006670934986954258
2014-07-01,197.23,197.03,-0.15,0.0010145590075349986
2014-07-02,198.2,197.23,-0.24,0.004906061480475898
2014-07-03,197.51,198.2,-0.24,-0.003487405925121756
2014-07-07,196.24,197.51,0.0,-0.006450816020532102
2014-07-08,197.12,196.24,-0.38,0.004474280394920704
2014-07-09,196.34,197.12,0.0,-0.00396483008077908
2014-07-10,196.61,196.34,-0.19999999999999998,0.0013742208550242552
2014-07-11,197.6,196.61,0.0,0.00502271419436795
2014-07-14,197.23,197.6,-0.24,-0.0018742248983558696
2014-07-15,197.96,197.23,-0.075,0.0036944296682737132
2014-07-16,195.71,197.96,-0.15,-0.0114310183668076
2014-07-17,197.7099,195.71,-0.33999999999999997,0.01016683307847277
2014-07-18,197.34,197.7099,0.0,-0.0018726753663305118
2014-07-21,198.2,197.34,0.0,0.004348492466867526
2014-07-22,198.64,198.2,0.0,0.0022175193040236962
2014-07-23,198.65,198.64,0.0,5.034106069690125e-05
2014-07-24,197.72,198.65,0.0,-0.004692593821849833
2014-07-25,197.8,197.72,0.0,0.00040453074985347115
2014-07-28,196.95,197.8,-0.9,-0.0043065297716973205
2014-07-29,196.98,196.94999999999996,0.0,0.00015231132464155195
2014-07-30,193.09,196.98,-0.3,-0.019945799287109267
2014-07-31,192.5,193.09,-0.15,-0.0030602477266077344
2014-08-01,193.89,192.5,-0.39999999999999997,0.007194834215074053
2014-08-04,192.01,193.89,0.0,-0.0097435339380878
2014-08-05,192.07000000000002,192.01,-0.21666666666666665,0.00031243491193500006
2014-08-06,191.03,192.07,0.0,-0.00542940514120005
2014-08-07,193.24,191.03,-0.24,0.01150245591064536
2014-08-08,193.795,193.24,0.0,0.002867959644038187
2014-08-11,193.53,193.795,0.0,-0.0013683601179836913
2014-08-12,194.84,193.53,0.0,0.006746169726081774
2014-08-13,195.76,194.84,-0.12,0.00471071019607372
2014-08-14,195.72,195.76,0.0,-0.0002043527134931722
2014-08-15,197.36,195.72,-0.39999999999999997,0.008344405800178478
2014-08-18,198.39,197.36,-0.32499999999999996,0.005205318133579162
2014-08-19,198.92,198.39,-0.06666666666666667,0.002667943491857727
2014-08-20,199.5,198.92,0.0,0.002911502483380346
2014-08-21,199.19,199.5,-0.95,-0.0015550932427359498
2014-08-22,200.19999999999996,199.18999999999997,-0.39999999999999997,0.005057723793937541
2014-08-25,200.33,200.19999999999996,0.0,0.0006491399124408659
2014-08-26,200.25,200.33,-0.12,-0.00039942084509192455
2014-08-28,200.71,200.14,-0.09999999999999999,0.002843958509092026
2014-08-29,200.61,200.71,0.0,-0.0004983554374051735
2014-09-02,200.5,200.61,0.0,-0.0005484779873725643
2014-09-03,200.2101,200.5,-0.19999999999999998,-0.0014469315875897948
2014-09-04,201.11,200.2101,-0.2,0.004484706887477152
2014-09-05,200.59,201.11,0.0,-0.0025889982099052133
2014-09-08,199.32,200.59,-0.36,-0.006351450423402127
2014-09-09,200.07,199.32,-0.13999999999999999,0.0037557318991208177
2014-09-10,200.3,200.07,0.0,0.0011489373594475438
2014-09-11,199.13,200.3,-0.12,-0.0058583649011882954
2014-09-12,198.981,199.13,-0.15,-0.0007485349912821349
2014-09-15,200.48,198.981,0.0,0.0075051483684562825
2014-09-16,200.75,200.48,-0.08571428571428572,0.0013458616791126587
2014-09-17,201.82,200.75,0.125,0.005315858209511859
2014-09-18,200.7,201.82,-0.38,-0.005564955234090618
2014-09-19,199.15,200.69999999999996,-0.19999999999999998,-0.007752946174639064
2014-09-23,199.56,198.01,-0.175,0.007797408523133598
2014-09-24,196.34,199.56,0.0,-0.016267092728461385
2014-09-25,197.9,196.34,0.13333333333333333,0.007914002344144855
2014-09-26,197.54,197.9,-0.6,-0.001820757128538908
2014-09-29,197.02,197.54,0.0,-0.0026358490524485134
2014-09-30,194.35,197.02,-0.09999999999999999,-0.01364458912930111
2014-10-01,194.38,194.35,-0.15,0.00015434877709274986
2014-10-02,196.52,194.38,-0.21666666666666665,0.010949201225122884
2014-10-03,196.29,196.52,0.0,-0.0011710497506900452
2014-10-06,193.26,196.29,-0.15,-0.015556724978594616
2014-10-07,196.64,193.26,0.0,0.017338213246561374
2014-10-08,192.74,196.64,0.0,-0.020032515394582617
2014-10-09,190.54,192.74,-0.08,-0.01147998414450857
2014-10-10,187.4099,190.54,-0.19999999999999998,-0.016563949694643476
2014-10-13,187.7,187.4099,-0.3,0.001546747008473126
2014-10-14,186.42999999999998,187.69999999999996,-0.31666666666666665,-0.006789110085092531
2014-10-15,186.27,186.43,-0.26249999999999996,-0.000858599462459253
2014-10-17,190.3,188.47,-1.2,0.009662931273568098
2014-10-20,194.07000000000002,190.30000000000004,-0.19999999999999998,0.019617144421899546
2014-10-21,192.69,194.07,-0.49999999999999994,-0.007136238786192628
2014-10-22,194.92999999999998,192.68999999999997,0.0,0.0115578398202425
2014-10-23,196.43,194.93,-0.04285714285714283,0.007665613988131703
2014-10-24,196.16,196.43,0.0,-0.0013754809983383964
2014-10-27,198.41,196.16,-0.39999999999999997,0.011404944058532429
2014-10-28,198.11,198.41,-0.6666666666666666,-0.001513164820144297
2014-10-29,199.38,198.11,0.0,0.0063901196083229195
2014-10-30,201.66,199.38,-0.6,0.011370559370511124
2014-10-31,201.77,201.66,-0.7,0.0005453238615178435
2014-11-03,201.07000000000002,201.77,0.0,-0.0034753286890305546
2014-11-04,202.34,201.07,0.0,0.006296344640189133
2014-11-05,203.15,202.34,-0.15,0.003995171655991392
2014-11-06,203.34,203.15,-0.3,0.0009348324132787411
2014-11-07,203.98,203.34,0.0,0.003142494975357124
2014-11-10,204.175,203.98,-0.15,0.0009555194219679208
2014-11-11,203.96,204.17500000000004,0.0,-0.0010535730573844049
2014-11-12,204.18999999999997,203.96,0.0,0.001127036747988086
2014-11-13,204.24,204.19,-0.08571428571428572,0.0002448399982855065
2014-11-14,204.37,204.24,-0.15,0.0006363035872158918
2014-11-17,205.55,204.37,0.0,0.005757236823442646
2014-11-18,205.22,205.55000000000004,0.0,-0.0016067389098246565
2014-11-19,205.58,205.22,0.0,0.0017526781507131162
2014-11-20,206.68,205.58,0.0,0.005336450834207973
2014-11-21,207.26,206.67999999999998,0.0,0.0028023403370873723
2014-11-24,207.11,207.26,0.0,-0.0007239906680114316
2014-11-25,207.64,207.11,0.0,0.0025557578709687334
2014-11-26,207.19999999999996,207.64,0.0,-0.0021213005737008572
2014-11-28,205.76,207.2,-0.3,-0.006974069336073363
2014-12-01,207.08499999999998,205.76,-0.12,0.006418895950825565
2014-12-02,207.89,207.085,-0.19999999999999998,0.0038797566589430232
2014-12-03,207.66,207.89,-0.11666666666666665,-0.0011069667837153574
2014-12-04,208.0,207.66,0.0,0.0016359528260103673
2014-12-05,206.61,208.0,0.0,-0.0067051214766014056
2014-12-08,206.47,206.61,-0.3,-0.0006778348279281587
2014-12-09,203.1601,206.47,0.0,-0.016160785240987074
2014-12-10,204.18999999999997,203.16009999999997,-0.19999999999999998,0.0050565947791421095
2014-12-11,200.89,204.19,0.0,-0.01629343836088548
2014-12-12,199.51,200.89,-0.2333333333333333,-0.006893134187087924
2014-12-15,197.91,199.51,0.0,-0.008051978484080458
2014-12-16,201.79,197.91,0.0,0.019415170774903068
2014-12-17,206.78,201.79,0.0,0.02442787348075459
2014-12-18,206.52000000000004,206.78000000000003,0.0,-0.001258166147098727
2014-12-19,207.47,206.52,0.0,0.004589490893599724
2014-12-22,207.75,207.47,0.0,0.0013486828305095955
2014-12-23,207.77000000000004,207.75,-0.12,9.62649211366795e-05
2014-12-26,208.72,208.43999999999997,-0.19999999999999998,0.001342410787459336
2014-12-29,207.6,208.72,-1.2,-0.005380489536739752
2014-12-30,205.54,207.6,-0.3666666666666667,-0.009972489094806747
2014-12-31,205.43,205.54,-0.6,-0.0005353188925063534
2015-01-02,201.72,205.43,-0.3,-0.018224746095895306
2015-01-05,199.82,201.72,0.0,-0.009463635903652623
2015-01-06,202.31,199.82,0.0,0.012384213184450488
2015-01-07,205.9,202.31000000000003,-0.19999999999999998,0.01758943954442138
2015-01-08,204.25,205.9,-0.3,-0.008045880293631846
2015-01-09,202.65,204.25,-0.13333333333333333,-0.007864380665794535
2015-01-12,202.08,202.65,0.0,-0.002816694472136838
2015-01-13,200.86,202.08,-0.14444444444444443,-0.0060555106369877265
2015-01-14,199.0199,200.86,-0.36,-0.009203328240367625
2015-01-15,201.63,199.0199,-0.4166666666666667,0.013029514925158914
2015-01-16,202.05499999999998,201.63,-0.19999999999999998,0.002105602918225813
2015-01-20,203.08,202.055,-0.13999999999999999,0.005060052510983404
2015-01-21,206.1,203.08,-0.35,0.014761497817219471
2015-01-22,204.97,206.1,0.0,-0.005497860930375964
2015-01-23,205.45,204.97,0.0,0.0023390683633817133
2015-01-26,202.74,205.45,-0.6,-0.0132783253751656
2015-01-27,200.14,202.74,-0.09999999999999998,-0.012907248291943674
2015-01-28,201.9902,200.14,0.0,0.009202059710526456
2015-01-29,199.45,201.9902,-0.1,-0.01265560302142088
2015-01-30,201.92,199.45,0.0,0.0123080010014327
2015-02-02,204.84,201.92,-0.6499999999999999,0.014357607241501924
2015-02-03,204.06000000000003,204.84,-0.48333333333333334,-0.0038151183471901717
2015-02-04,206.11999999999998,204.06,-0.25999999999999995,0.010044455212864456
2015-02-05,205.55000000000004,206.12,-0.19999999999999998,-0.002769210116135845
2015-02-06,204.63,205.55,-0.12,-0.004485843009149448
2015-02-09,206.81,204.63,-0.2,0.010597027029847439
2015-02-10,206.92999999999998,206.81000000000003,0.0,0.0005800744591519802
2015-02-11,208.92,206.92999999999998,-0.2333333333333333,0.009570831744360575
2015-02-12,209.78,208.92,0.0,0.00410795896535987
2015-02-13,210.11,209.78,0.08333333333333333,0.00157184056750026
2015-02-17,210.13,210.11,0.0,9.518370462124892e-05
2015-02-18,209.97999999999996,210.13000000000002,0.0,-0.0007140987187845838
2015-02-19,211.23899999999998,209.97999999999996,0.0,0.005977905788829396
2015-02-20,211.209,211.239,-0.3,-0.00014202931508933148
2015-02-24,211.63,211.81,-0.175,-0.000850179533545159
2015-02-25,211.38,211.63,-0.09999999999999999,-0.0011820052911613033
2015-02-26,210.66,211.38,0.0,-0.0034120021728050176
2015-03-02,211.12,211.99,0.0,-0.004112411553092166
2015-03-03,210.2301,211.12,0.0,-0.004224047048642987
