Date,sent_avg,SP500_1_ahead,SP500_Adj_Close,target
2013-04-09,0.0,158.67,156.75,0.012174394232967956
2013-04-10,0.0,159.19,158.67,0.0032718836210463564
2013-04-11,-0.075,158.8,159.19,-0.0024529085540088147
2013-04-12,0.0,155.118,158.8,-0.02345943120569771
2013-04-15,-0.016666666666666666,157.41,155.118,0.014667748759392474
2013-04-16,0.0,155.11,157.41,-0.014719323730070677
2013-04-17,0.0,154.14,155.11,-0.006273262286812908
2013-04-18,-0.08571428571428572,155.48,154.14,0.00865582563417533
2013-04-19,-0.017142857142857144,156.17,155.48,0.004428051515732001
2013-04-22,0.0,157.78,156.17,0.010256500167189486
2013-04-23,-0.0327020202020202,157.88,157.78,0.0006335931277030582
2013-04-24,-0.10396825396825397,158.52,157.88,0.004045517527587528
2013-04-25,-0.024,158.24,158.52,-0.0017679004478319271
2013-04-26,0.0,159.3,158.24,0.006676349041600638
2013-04-29,-0.026041666666666664,159.68,159.3,0.0023825956471510423
2013-04-30,0.0,158.28,159.68,-0.00880619604593047
2013-05-01,-0.024999999999999998,159.75,158.28,0.009244476740420282
2013-05-02,-0.02727272727272727,161.368,159.75,0.010077377741387394
2013-05-03,-0.06888888888888889,161.78,161.368,0.00254991659077497
2013-05-07,-0.10785714285714285,163.34,162.5999,0.004541335822758619
2013-05-08,-0.05874125874125874,162.881,163.34,-0.0028140450976241738
2013-05-09,0.0,163.41,162.881,0.0032425072311870196
2013-05-10,-0.09545454545454544,163.54,163.41,0.0007952286701380373
2013-05-13,-0.04791666666666666,165.23,163.54,0.010280833929068756
2013-05-14,-0.03611111111111111,166.115,165.23,0.0053418769228636975
2013-05-15,0.0,165.34,166.115,-0.004676359761234039
2013-05-16,0.0,166.94,165.34,0.00963050659806175
2013-05-17,-0.045370370370370366,166.93,166.94,-5.990355529394975e-05
2013-05-20,-0.01875,167.17,166.93,0.0014366958472420421
2013-05-21,0.0,165.93,167.17,-0.007445246039842424
2013-05-22,0.0,165.45,165.93,-0.0028969783070751376
2013-05-23,0.0,165.308,165.45,-0.0008586338575282682
2013-05-24,0.0,166.3,165.308,0.0059829856887887445
2013-05-28,-0.024999999999999998,165.22,166.3,-0.00651546706452244
2013-05-29,0.0,165.83,165.22,0.0036852480916476082
2013-05-30,-0.0561038961038961,163.445,165.83,-0.014486624918299107
2013-05-31,-0.04285714285714286,164.35,163.445,0.0055217578025201774
2013-06-04,-0.011111111111111112,161.272,163.56,-0.01408751501831862
2013-06-05,0.0,162.73,161.272,0.009000005194400806
2013-06-06,-0.020465686274509804,164.8,162.73,0.012640231802848234
2013-06-07,0.0,164.8,164.8,0.0
2013-06-10,-0.08571428571428572,163.098,164.8,-0.010381370339283436
2013-06-11,-0.02333333333333333,161.75,163.098,-0.008299313755077975
2013-06-12,-0.04,164.21,161.75,0.015094163122736148
2013-06-13,0.0,163.175,164.21,-0.006322851982464961
2013-06-14,0.0,164.44,163.175,0.007722517508396365
2013-06-17,0.0,165.735,164.44,0.007844365203570014
2013-06-18,-0.075,163.45,165.735,-0.013882994063028065
2013-06-19,0.0,159.4,163.45,-0.025090366814104925
2013-06-20,0.0,159.07,159.4,-0.0020724094458453024
2013-06-21,-0.03888888888888889,157.06,159.07,-0.012716458963541122
2013-06-24,0.0,158.575,157.06,0.009599769573232386
2013-06-25,0.0,160.14,158.575,0.009820765124526787
2013-06-26,0.0,161.08,160.14,0.005852703338765863
2013-06-27,0.0,160.42,161.08,-0.0041057600444744935
2013-06-28,-0.02,161.36,160.42,0.005842517707177919
2013-07-01,0.0,161.21,161.36,-0.0009300307580497602
2013-07-02,0.0,161.28,161.21,0.0004341219950969588
2013-07-03,-0.015,163.02,161.28,0.010730907783307764
2013-07-05,0.0,163.945,163.02,0.0056581130565245275
2013-07-08,0.0,165.13,163.945,0.007202036752060437
2013-07-09,0.0,165.192,165.13,0.00037539128927654986
2013-07-10,-0.03,167.44,165.192,0.013516644373571474
2013-07-12,0.0,168.155,167.51,0.0038431221239338953
2013-07-15,-0.034999999999999996,167.525,168.155,-0.0037535792402954016
2013-07-16,-0.03095238095238095,167.9501,167.525,0.0025343176141925383
2013-07-17,-0.015,168.87,167.9501,0.005462276670618493
2013-07-18,-0.02727272727272727,169.17,168.87,0.0017749383431553412
2013-07-19,0.0,169.5,169.17,0.0019488003333041348
2013-07-22,0.0,169.14,169.5,-0.0021261524664284437
2013-07-23,-0.03333333333333333,168.52,169.14,-0.003672337243259882
2013-07-24,-0.03333333333333333,168.93,168.52,0.0024299908238205603
2013-07-26,0.0,168.59,169.11,-0.003079658933883067
2013-07-29,0.0,168.588,168.59,-1.1863170195525186e-05
2013-07-30,-0.075,168.71,168.588,0.0007233959603691886
2013-07-31,0.0,170.66,168.71,0.011492008490555428
2013-08-01,-0.03636363636363636,170.94999999999996,170.66,0.0016978429768705894
2013-08-05,0.0,169.73,170.7,-0.005698690626955383
2013-08-06,0.0,169.18,169.73,-0.0032457022975709293
2013-08-07,-0.075,169.8,169.18,0.003658037001378567
2013-08-08,-0.008571428571428572,169.31,169.8,-0.0028899197371066165
2013-08-09,0.0,169.111,169.31,-0.0011760500851680789
2013-08-12,0.0,169.61,169.111,0.002946379828775214
2013-08-13,0.0,168.74,169.61,-0.0051426151462665715
2013-08-14,0.0,166.38,168.74,-0.014084739881739416
2013-08-15,0.0,165.83,166.38,-0.003311161629734549
2013-08-16,-0.04897959183673469,164.77,165.83,-0.006412605156667084
2013-08-19,-0.02857142857142857,165.58,164.77,0.0049038996413202085
2013-08-20,0.0,164.56,165.58,-0.006179216365958418
2013-08-21,0.0,166.06,164.56,0.009073923489182789
2013-08-22,0.0,166.62,166.06,0.003366601712878392
2013-08-23,-0.021875,166.0,166.62,-0.0037279821902194143
2013-08-26,0.0,163.33,166.0,-0.01621509429149537
2013-08-27,-0.01875,163.91,163.33,0.0035448026362203677
2013-08-28,-0.015,164.17,163.91,0.0015849796051581322
2013-08-29,-0.03958333333333333,163.65,164.17,-0.003172475359237481
2013-08-30,0.0,164.39,163.65,0.004511652574229252
2013-09-03,0.0,165.75,164.39,0.008238975544553107
2013-09-04,0.0,165.96,165.75,0.0012661663986959226
2013-09-05,-0.0375,166.04,165.96,0.00048192772017063845
2013-09-06,-0.029142857142857144,167.634,166.04,0.009554308250847576
2013-09-10,0.0,169.4,168.87,0.0031335940739092294
2013-09-11,-0.024166666666666666,168.95,169.4,-0.002659969057654976
2013-09-12,0.0,169.33,168.95,0.0022466605169499942
2013-09-13,0.0,170.31,169.33,0.005770832173495499
2013-09-16,0.0,171.07,170.31,0.004452523613455384
2013-09-17,-0.03019230769230769,173.05100000000002,171.07000000000002,0.011513519277138506
2013-09-18,-0.013636363636363636,172.76,173.051,-0.0016830006488390836
2013-09-19,0.0,170.72,172.76,-0.011878560539057226
2013-09-20,0.0,169.93,170.72,-0.004638200007429205
2013-09-23,-0.050555555555555555,169.53,169.93,-0.0023566852361520674
2013-09-24,-0.044117647058823525,169.04,169.53,-0.002894529002061219
2013-09-25,0.0,169.69,169.04,0.0038378696769338916
2013-09-26,0.0,168.909,169.69,-0.0046131346225983805
2013-09-27,-0.015909090909090907,168.01,168.909,-0.005336606920825382
2013-09-30,0.0,169.34,168.01,0.007885026772820325
2013-10-01,-0.1425,169.18,169.34,-0.0009452913382625994
2013-10-02,-0.06333333333333332,167.62,169.18,-0.009263724205108126
2013-10-03,0.0,168.89,167.62,0.007548102759069586
2013-10-04,-0.009523809523809523,167.43,168.89000000000001,-0.008682261961378224
2013-10-07,-0.02857142857142857,165.48,167.43,-0.011715011875240933
2013-10-08,0.0,165.6,165.48,0.0007249003579481439
2013-10-09,0.0,169.17,165.6,0.021328884536041315
2013-10-10,-0.007058823529411765,170.26,169.17,0.006422553968710609
2013-10-11,-0.04055555555555555,170.93999999999997,170.26,0.0039859372819606165
2013-10-14,-0.12,169.7,170.94,-0.007280445497690913
2013-10-15,-0.030769230769230764,172.07,169.7,0.013869198524885107
2013-10-16,0.0,173.22,172.07000000000002,0.006661092137831837
2013-10-17,-0.04523809523809524,174.388,173.22,0.006720238865197459
2013-10-18,-0.022222222222222223,174.4,174.388,6.880970678313503e-05
2013-10-22,0.0,174.57000000000002,175.41,-0.0048002835190006365
2013-10-23,-0.04801587301587301,175.15,174.57000000000002,0.0033169423068075687
2013-10-24,-0.049999999999999996,175.95,175.15,0.004557114124097872
2013-10-25,0.0,176.23,175.95,0.001590096308683897
2013-10-28,-0.0462962962962963,177.17,176.23,0.005319763536068223
2013-10-29,-0.025,176.29,177.17,-0.0049793573146939
2013-10-30,-0.02727272727272727,175.79,176.29,-0.0028402654858519227
2013-10-31,0.0,176.21,175.79,0.0023863647688395773
2013-11-01,-0.03333333333333333,176.83,176.21,0.0035123534862462336
2013-11-04,-0.049999999999999996,176.27,176.83,-0.0031719086350232573
2013-11-05,0.0,177.17,176.27,0.005092813180483269
2013-11-06,-0.03375,174.93,177.17,-0.012723829710171053
2013-11-07,-0.03958333333333333,177.29,174.92999999999998,0.013400916008115438
2013-11-08,0.0,177.32,177.29,0.00016919996656383773
2013-11-11,-0.06262626262626263,176.96,177.32000000000002,-0.00203229154288298
2013-11-12,-0.0125,178.38,176.96,0.007992387904090847
2013-11-13,0.0,179.27,178.38,0.0049769430286863425
2013-11-14,0.0,180.05,179.27,0.0043415408281370915
2013-11-15,-0.03,179.42,180.05,-0.0035051639637471155
2013-11-18,-0.0375,179.03,179.42,-0.002176036567955286
2013-11-19,0.0,178.47,179.03,-0.003132869695257945
2013-11-20,-0.015,179.91,178.47,0.008036205980603839
2013-11-21,0.0,180.81000000000003,179.91,0.004990030314534266
2013-11-22,-0.031435231435231435,180.63,180.81000000000003,-0.000996016018596002
2013-11-25,-0.09047619047619047,180.67999999999998,180.63,0.0002767706419373184
2013-11-26,0.0,181.12,180.68,0.002432284228414794
2013-11-27,-0.058766233766233765,181.0,181.12,-0.0006627637489922122
2013-12-02,-0.03333333333333333,179.75,180.53,-0.004329972347410838
2013-12-03,-0.075,179.73,179.75,-0.00011127183721271194
2013-12-04,-0.09999999999999999,178.94,179.73,-0.004405170644493417
2013-12-05,0.0,180.94,178.94,0.011114930478145268
2013-12-06,-0.03333333333333333,181.4,180.94,0.0025390530834412672
2013-12-09,0.0,180.75,181.4,-0.003589676642162587
2013-12-10,-0.007692307692307692,178.72,180.75,-0.011294525717983284
2013-12-11,-0.010714285714285714,178.13,178.72,-0.003306714516496889
2013-12-12,-0.024999999999999998,178.11,178.13,-0.00011228385370021243
2013-12-13,-0.016666666666666666,179.216,178.11,0.006190445318690507
2013-12-16,0.0,178.65,179.216,-0.0031631977999655447
2013-12-17,-0.06338383838383838,181.7,178.65,0.016928390932706705
2013-12-18,-0.07611111111111112,181.49,181.69999999999996,-0.0011564196338156307
2013-12-19,-0.022222222222222223,181.56000000000003,181.49,0.000385621819955162
2013-12-20,-0.04285714285714286,182.53,181.56,0.005328365486428233
2013-12-23,-0.015555555555555555,182.93,182.53,0.002189022928513751
2013-12-24,-0.024999999999999998,183.855,182.92999999999998,0.005043837458031497
2013-12-30,-0.04615384615384615,184.69,183.82,0.004721725957857359
2013-12-31,-0.03416666666666666,182.92,184.68999999999997,-0.009629845097965273
2014-01-02,-0.012,182.885,182.92,-0.00019135878463494294
2014-01-03,0.0,182.36,182.885,-0.002874784659978147
2014-01-06,-0.026666666666666665,183.48,182.36,0.006122914383730027
2014-01-07,-0.029629629629629627,183.52,183.48,0.00021798365208969273
2014-01-08,0.0,183.64,183.52,0.0006536659999607508
2014-01-09,0.0,184.14,183.64,0.002719018478678059
2014-01-10,-0.04581818181818181,181.685,184.14,-0.013421919525193893
2014-01-13,-0.022222222222222223,183.67,181.68500000000003,0.010866250805937838
2014-01-15,0.0,184.42,184.66,-0.0013005312334861685
2014-01-16,0.0,183.635,184.42,-0.004265673284260529
2014-01-17,-0.025438596491228066,184.17999999999998,183.635,0.002963448466485552
2014-01-22,-0.03,182.79,184.3,-0.008226911747265753
2014-01-23,-0.048701298701298704,178.89,182.79,-0.02156686112538786
2014-01-24,-0.014285714285714285,178.01,178.89,-0.004931363313782633
2014-01-27,0.0,179.07,178.01,0.005937062359326006
2014-01-28,0.0,177.35,179.07000000000002,-0.009651609629037772
2014-01-30,-0.016666666666666666,178.18,179.23,-0.005875621951008547
2014-01-31,-0.02987012987012987,174.17,178.18,-0.022762441548803913
2014-02-03,-0.04928571428571429,175.385,174.17,0.006951723723307879
2014-02-04,-0.03571428571428571,175.17,175.385,-0.001226626503445516
2014-02-05,-0.04,177.48,175.17,0.013100995547152827
2014-02-06,-0.01833333333333333,179.67999999999998,177.48,0.012319564479423839
2014-02-07,0.0,180.01,179.68,0.0018349139124804736
2014-02-11,-0.02,182.07000000000002,181.98,0.0004944375873296991
2014-02-12,-0.0125,183.01,182.07,0.005149567641317354
2014-02-13,0.0,184.02,183.01,0.00550365119702434
2014-02-14,0.0,184.24,184.02,0.0011948081582149328
2014-02-18,0.0,183.02,184.24,-0.006643819025197395
2014-02-19,0.0,184.1,183.02,0.005883651751799945
2014-02-20,-0.01818181818181818,183.89,184.1,-0.0011413354862703784
2014-02-21,-0.018421052631578946,184.91,183.89,0.005531467466132867
2014-02-24,-0.04222222222222222,184.84,184.91,-0.0003786342168288215
2014-02-25,-0.07272727272727272,184.85,184.84,5.409938057532315e-05
2014-02-26,0.0,185.82,184.85,0.005233777830524922
2014-02-27,-0.04285714285714286,186.29,185.82,0.002526136088451203
2014-02-28,-0.011428571428571429,184.98,186.29,-0.0070568881755033175
2014-03-03,-0.016666666666666666,187.58,184.98,0.013957709954678599
2014-03-04,0.0,187.75,187.58,0.0009058695634518443
2014-03-05,0.0,188.18,187.75,0.0022876609343747134
2014-03-06,-0.0729090909090909,188.26,188.18,0.00042503454045483835
2014-03-07,-0.039,188.16,188.26,-0.0005313214088120688
2014-03-10,-0.101012987012987,187.23,188.16,-0.004954857096200804
2014-03-11,0.0,187.28,187.23,0.0002670155685944309
2014-03-12,-0.023076923076923075,185.18,187.28,-0.011276498162754223
2014-03-13,-0.015909090909090907,184.66,185.18,-0.002812028675419853
2014-03-14,-0.013999999999999999,186.33,184.66,0.009002998894839465
2014-03-17,0.0,187.66,186.33,0.007112519622582525
2014-03-18,-0.0075,186.66,187.66,-0.005343034724303308
2014-03-19,0.0,187.74699999999999,186.66,0.005806531683909988
2014-03-21,0.0,185.42999999999998,186.19999999999996,-0.0041439125036752955
2014-03-24,0.0,186.31,185.43,0.004734500692970656
2014-03-25,0.0,184.97,186.31000000000003,-0.007218303265805304
2014-03-26,-0.01626984126984127,184.58,184.97,-0.002110675929026584
2014-03-27,0.0,185.49,184.58,0.004917998401156254
2014-03-28,0.0,187.01,185.49,0.008161119122041427
2014-03-31,-0.04583333333333334,188.25,187.01,0.006608775319373983
2014-04-01,-0.009523809523809523,188.87999999999997,188.25,0.00334102609725484
2014-04-02,-0.03502331002331002,188.63,188.88,-0.0013244684196243028
2014-04-03,-0.02,186.4,188.63,-0.011892522106142778
2014-04-04,-0.016666666666666666,184.34,186.4,-0.011113023685972223
2014-04-07,-0.04285714285714286,185.1,184.34,0.004114341013933931
2014-04-08,0.0,187.09,185.1,0.010693564917874987
2014-04-09,-0.02,183.155,187.09,-0.021256995617842556
2014-04-10,0.0,181.51,183.155,-0.009022040273598542
2014-04-11,0.0,182.9401,181.51,0.0078480282494926
2014-04-14,-0.0473202614379085,184.2,182.9401,0.006863346965827688
2014-04-15,-0.02222222222222222,186.125,184.2,0.01039636718296677
2014-04-16,0.0,186.39,186.125,0.0014227617395388137
2014-04-17,-0.015384615384615384,187.04,186.39,0.0034812449800467604
2014-04-21,-0.027083333333333334,187.89,187.04,0.004534187481672447
2014-04-22,0.0,187.45,187.89,-0.002344542023510421
2014-04-23,-0.02121212121212121,187.83,187.44999999999996,0.002025155243408072
2014-04-24,0.0,186.29,187.83,-0.008232699123711384
2014-04-25,0.0,186.875,186.29,0.003135344843333776
2014-04-28,-0.01,187.75,186.875,0.0046713464992933496
2014-04-29,0.0,188.31,187.75,0.002978250353305789
2014-04-30,0.0,188.32499999999996,188.31000000000003,7.965271420751208e-05
2014-05-01,0.0,188.06,188.325,-0.0014081328628279266
2014-05-02,-0.025,188.42,188.06,0.0019124527715908002
2014-05-05,-0.025,186.78,188.42,-0.008742059938949609
2014-05-06,0.0,187.88,186.78,0.005872007477222496
2014-05-07,-0.0062499999999999995,187.67500000000004,187.88,-0.0010917176997278233
2014-05-08,-0.021678321678321677,187.96,187.675,0.0015174307755492222
2014-05-09,0.0,189.785,187.96,0.009662678259650725
2014-05-12,0.0,189.96,189.785,0.0009216711866555372
2014-05-13,0.0,189.06,189.96,-0.004749098683682895
2014-05-14,-0.021875,187.4,189.06,-0.008819055192916814
2014-05-15,0.0,188.05,187.4,0.0034625151120240005
2014-05-19,-0.013333333333333332,187.55,188.74,-0.006324930065290779
2014-05-20,0.0,189.13,187.55,0.008389132772467
2014-05-21,0.0,189.59,189.13,0.0024292365135840654
2014-05-22,0.0,190.35,189.59,0.004000637014558883
2014-05-23,-0.007142857142857143,191.52,190.35,0.00612775898115725
2014-05-27,0.0,191.38,191.52,-0.0007312614585464061
2014-05-28,0.0,192.37,191.38,0.0051596205669728334
2014-05-29,0.0,192.67999999999998,192.37,0.0016101808439303866
2014-05-30,0.0,192.895,192.67999999999998,0.0011152176478406162
2014-06-02,0.0,192.80000000000004,192.895,-0.0004926172334158707
2014-06-03,-0.030952380952380953,193.18999999999997,192.80000000000004,0.002020778428017067
2014-06-04,-0.09999999999999999,194.45,193.19,0.00650089999729353
2014-06-05,-0.049999999999999996,195.375,194.45,0.004745728139884164
2014-06-06,-0.03891156462585034,195.58,195.375,0.001048714142488194
2014-06-09,-0.044444444444444446,195.6,195.58,0.00010225471658831253
2014-06-10,-0.04791666666666666,194.92,195.6,-0.0034825396254118957
2014-06-11,-0.02,193.54,194.92,-0.00710500852250906
2014-06-12,0.0,194.13,193.54,0.003043828284488015
2014-06-13,0.0,194.29,194.13,0.0008238505177375899
2014-06-16,-0.02142857142857143,194.83,194.29,0.002775495202773648
2014-06-17,-0.08571428571428572,196.255,194.83,0.007287450587177169
2014-06-18,-0.05933333333333333,196.48,196.255,0.0011458109138047234
2014-06-19,-0.03624242424242424,195.94,196.48,-0.0027521550422813235
2014-06-20,-0.02111111111111111,195.88,195.93999999999997,-0.00030626308237913236
2014-06-23,0.0,194.7,195.88,-0.006042314455963371
2014-06-24,-0.008333333333333333,195.58,194.7,0.004509590505975325
2014-06-25,-0.05333333333333332,195.43999999999997,195.58,-0.000716075934644067
2014-06-26,0.0,195.82,195.44,0.0019424429764400841
2014-06-27,0.0,195.72,195.82,-0.0005108035050023219
2014-06-30,-0.07777777777777778,197.03,195.72,0.006670934986954258
2014-07-01,-0.02142857142857143,197.23,197.03,0.0010145590075349986
2014-07-02,-0.021333333333333333,198.2,197.23,0.004906061480475898
2014-07-03,-0.026666666666666665,197.51,198.2,-0.003487405925121756
2014-07-07,0.0,196.24,197.51,-0.006450816020532102
2014-07-08,-0.04533333333333333,197.12,196.24,0.004474280394920704
2014-07-09,0.0,196.34,197.12,-0.00396483008077908
2014-07-10,-0.024999999999999998,196.61,196.34,0.0013742208550242552
2014-07-11,0.0,197.6,196.61,0.00502271419436795
2014-07-14,-0.02123076923076923,197.23,197.6,-0.0018742248983558696
2014-07-15,-0.0062499999999999995,197.96,197.23,0.0036944296682737132
2014-07-16,-0.012499999999999999,195.71,197.96,-0.0114310183668076
2014-07-17,-0.0475,197.7099,195.71,0.01016683307847277
2014-07-18,0.0,197.34,197.7099,-0.0018726753663305118
2014-07-21,0.0,198.2,197.34,0.004348492466867526
2014-07-22,0.0,198.64,198.2,0.0022175193040236962
2014-07-23,0.0,198.65,198.64,5.034106069690125e-05
2014-07-24,0.0,197.72,198.65,-0.004692593821849833
2014-07-25,0.0,197.8,197.72,0.00040453074985347115
2014-07-28,-0.18,196.95,197.8,-0.0043065297716973205
2014-07-29,0.0,196.98,196.94999999999996,0.00015231132464155195
2014-07-30,-0.0375,193.09,196.98,-0.019945799287109267
2014-07-31,-0.01875,192.5,193.09,-0.0030602477266077344
2014-08-01,-0.035303030303030294,193.89,192.5,0.007194834215074053
2014-08-04,0.0,192.01,193.89,-0.0097435339380878
2014-08-05,-0.04886363636363636,192.07000000000002,192.01,0.00031243491193500006
2014-08-06,0.0,191.03,192.07,-0.00542940514120005
2014-08-07,-0.028333333333333332,193.24,191.03,0.01150245591064536
2014-08-08,0.0,193.795,193.24,0.002867959644038187
2014-08-11,0.0,193.53,193.795,-0.0013683601179836913
2014-08-12,0.0,194.84,193.53,0.006746169726081774
2014-08-13,-0.015,195.76,194.84,0.00471071019607372
2014-08-14,0.0,195.72,195.76,-0.0002043527134931722
2014-08-15,-0.027192982456140352,197.36,195.72,0.008344405800178478
2014-08-18,-0.041666666666666664,198.39,197.36,0.005205318133579162
2014-08-19,0.0,198.92,198.39,0.002667943491857727
2014-08-20,0.0,199.5,198.92,0.002911502483380346
2014-08-21,-0.09166666666666666,199.19,199.5,-0.0015550932427359498
2014-08-22,-0.05833333333333333,200.19999999999996,199.18999999999997,0.005057723793937541
2014-08-25,0.0,200.33,200.19999999999996,0.0006491399124408659
2014-08-26,-0.015,200.25,200.33,-0.00039942084509192455
2014-08-28,-0.011111111111111112,200.71,200.14,0.002843958509092026
2014-08-29,0.0,200.61,200.71,-0.0004983554374051735
2014-09-02,0.0,200.5,200.61,-0.0005484779873725643
2014-09-03,-0.02857142857142857,200.2101,200.5,-0.0014469315875897948
2014-09-04,-0.018181818181818184,201.11,200.2101,0.004484706887477152
2014-09-05,0.0,200.59,201.11,-0.0025889982099052133
2014-09-08,-0.043333333333333335,199.32,200.59,-0.006351450423402127
2014-09-09,-0.009999999999999998,200.07,199.32,0.0037557318991208177
2014-09-10,0.0,200.3,200.07,0.0011489373594475438
2014-09-11,-0.015,199.13,200.3,-0.0058583649011882954
2014-09-12,-0.015,198.981,199.13,-0.0007485349912821349
2014-09-15,0.0,200.48,198.981,0.0075051483684562825
2014-09-16,-0.012244897959183673,200.75,200.48,0.0013458616791126587
2014-09-17,0.0,201.82,200.75,0.005315858209511859
2014-09-18,-0.04606060606060606,200.7,201.82,-0.005564955234090618
2014-09-19,-0.06666666666666667,199.15,200.69999999999996,-0.007752946174639064
2014-09-23,-0.024999999999999998,199.56,198.01,0.007797408523133598
2014-09-24,0.0,196.34,199.56,-0.016267092728461385
2014-09-25,-0.1111111111111111,197.9,196.34,0.007914002344144855
2014-09-26,-0.0909090909090909,197.54,197.9,-0.001820757128538908
2014-09-29,0.0,197.02,197.54,-0.0026358490524485134
2014-09-30,-0.02,194.35,197.02,-0.01364458912930111
2014-10-01,-0.01875,194.38,194.35,0.00015434877709274986
2014-10-02,-0.02,196.52,194.38,0.010949201225122884
2014-10-03,0.0,196.29,196.52,-0.0011710497506900452
2014-10-06,-0.015,193.26,196.29,-0.015556724978594616
2014-10-07,0.0,196.64,193.26,0.017338213246561374
2014-10-08,0.0,192.74,196.64,-0.020032515394582617
2014-10-09,-0.01142857142857143,190.54,192.74,-0.01147998414450857
2014-10-10,-0.024999999999999998,187.4099,190.54,-0.016563949694643476
2014-10-13,-0.06,187.7,187.4099,0.001546747008473126
2014-10-14,-0.04374999999999999,186.42999999999998,187.69999999999996,-0.006789110085092531
2014-10-15,-0.05364583333333333,186.27,186.43,-0.000858599462459253
2014-10-17,-0.10909090909090909,190.3,188.47,0.009662931273568098
2014-10-20,-0.03333333333333333,194.07000000000002,190.30000000000004,0.019617144421899546
2014-10-21,-0.03377403846153846,192.69,194.07,-0.007136238786192628
2014-10-22,0.0,194.92999999999998,192.68999999999997,0.0115578398202425
2014-10-23,-0.0369047619047619,196.43,194.93,0.007665613988131703
2014-10-24,0.0,196.16,196.43,-0.0013754809983383964
2014-10-27,-0.04222222222222222,198.41,196.16,0.011404944058532429
2014-10-28,-0.06939393939393938,198.11,198.41,-0.001513164820144297
2014-10-29,0.0,199.38,198.11,0.0063901196083229195
2014-10-30,-0.05454545454545454,201.66,199.38,0.011370559370511124
2014-10-31,-0.07777777777777778,201.77,201.66,0.0005453238615178435
2014-11-03,0.0,201.07000000000002,201.77,-0.0034753286890305546
2014-11-04,0.0,202.34,201.07,0.006296344640189133
2014-11-05,-0.024999999999999998,203.15,202.34,0.003995171655991392
2014-11-06,-0.04285714285714286,203.34,203.15,0.0009348324132787411
2014-11-07,0.0,203.98,203.34,0.003142494975357124
2014-11-10,-0.01875,204.175,203.98,0.0009555194219679208
2014-11-11,0.0,203.96,204.17500000000004,-0.0010535730573844049
2014-11-12,0.0,204.18999999999997,203.96,0.001127036747988086
2014-11-13,-0.02142857142857143,204.24,204.19,0.0002448399982855065
2014-11-14,-0.015,204.37,204.24,0.0006363035872158918
2014-11-17,0.0,205.55,204.37,0.005757236823442646
2014-11-18,0.0,205.22,205.55000000000004,-0.0016067389098246565
2014-11-19,0.0,205.58,205.22,0.0017526781507131162
2014-11-20,0.0,206.68,205.58,0.005336450834207973
2014-11-21,0.0,207.26,206.67999999999998,0.0028023403370873723
2014-11-24,0.0,207.11,207.26,-0.0007239906680114316
2014-11-25,0.0,207.64,207.11,0.0025557578709687334
2014-11-26,0.0,207.19999999999996,207.64,-0.0021213005737008572
2014-11-28,-0.02727272727272727,205.76,207.2,-0.006974069336073363
2014-12-01,-0.013333333333333332,207.08499999999998,205.76,0.006418895950825565
2014-12-02,-0.013333333333333334,207.89,207.085,0.0038797566589430232
2014-12-03,-0.011666666666666665,207.66,207.89,-0.0011069667837153574
2014-12-04,0.0,208.0,207.66,0.0016359528260103673
2014-12-05,0.0,206.61,208.0,-0.0067051214766014056
2014-12-08,-0.03,206.47,206.61,-0.0006778348279281587
2014-12-09,0.0,203.1601,206.47,-0.016160785240987074
2014-12-10,-0.029166666666666664,204.18999999999997,203.16009999999997,0.0050565947791421095
2014-12-11,0.0,200.89,204.19,-0.01629343836088548
2014-12-12,-0.017948717948717947,199.51,200.89,-0.006893134187087924
2014-12-15,0.0,197.91,199.51,-0.008051978484080458
2014-12-16,0.0,201.79,197.91,0.019415170774903068
2014-12-17,0.0,206.78,201.79,0.02442787348075459
2014-12-18,0.0,206.52000000000004,206.78000000000003,-0.001258166147098727
2014-12-19,0.0,207.47,206.52,0.004589490893599724
2014-12-22,0.0,207.75,207.47,0.0013486828305095955
2014-12-23,-0.00923076923076923,207.77000000000004,207.75,9.62649211366795e-05
2014-12-26,-0.01,208.72,208.43999999999997,0.001342410787459336
2014-12-29,-0.13333333333333333,207.6,208.72,-0.005380489536739752
2014-12-30,-0.09040404040404039,205.54,207.6,-0.009972489094806747
2014-12-31,-0.07999999999999999,205.43,205.54,-0.0005353188925063534
2015-01-02,-0.03125,201.72,205.43,-0.018224746095895306
2015-01-05,0.0,199.82,201.72,-0.009463635903652623
2015-01-06,0.0,202.31,199.82,0.012384213184450488
2015-01-07,-0.03333333333333333,205.9,202.31000000000003,0.01758943954442138
2015-01-08,-0.03238636363636364,204.25,205.9,-0.008045880293631846
2015-01-09,-0.01904761904761905,202.65,204.25,-0.007864380665794535
2015-01-12,0.0,202.08,202.65,-0.002816694472136838
2015-01-13,-0.018518518518518517,200.86,202.08,-0.0060555106369877265
2015-01-14,-0.034499999999999996,199.0199,200.86,-0.009203328240367625
2015-01-15,-0.03666666666666666,201.63,199.0199,0.013029514925158914
2015-01-16,-0.03333333333333333,202.05499999999998,201.63,0.002105602918225813
2015-01-20,-0.012727272727272726,203.08,202.055,0.005060052510983404
2015-01-21,0.0,206.1,203.08,0.014761497817219471
2015-01-22,0.0,204.97,206.1,-0.005497860930375964
2015-01-23,0.0,205.45,204.97,0.0023390683633817133
