Date,SP500_Adj_Close,SP500_1_day_return_forward,time_in_days,days_elapsed,log_SP500_Adj_Close,which_split,prior_estimated_log_fair_value,prior_estimated_ou_exponent,posterior_estimated_log_fair_value,posterior_estimated_ou_exponent,prior_variance_log_fair_value,prior_variance_ou_exponent,prior_covariance_log_fair_value_ou_exponent
2008-02-28,136.87,-0.0222839190472712,57,6.0,4.919031570223175,train,4.910521984100342,0.0001516412157798186,4.91895055770874,8.105350570986047e-05,0.03217625617980957,0.0004197002272121608,-0.0006834460655227304
2008-02-29,133.82,-0.0023912718577192,58,1.0,4.896495613354671,train,4.919107913970947,7.328268111450598e-05,4.89617919921875,0.00031647266587242484,0.00571028608828783,0.0004179043462499976,-0.0004734480753540993
2008-03-05,133.83,-0.0206979003213032,63,5.0,4.896570337808283,train,4.896965026855469,0.0001911982981255278,4.896373748779297,0.00019637217337731272,0.026881376281380653,0.0004189143073745072,-0.0006484884070232511
2008-03-07,129.71,-0.0131832549533575,65,2.0,4.865301189352582,train,4.896687984466553,0.00016052367573138326,4.864819049835205,0.0004820210742764175,0.011002514511346817,0.0004178661620244384,-0.0005235784919932485
2008-03-10,128.0,0.0359374999999999,68,3.0,4.852030263919617,train,4.865290641784668,0.0003562498604878783,4.851541996002197,0.0004883836954832077,0.01629522815346718,0.00041817204328253865,-0.0005693082348443568
2008-03-11,132.6,-0.0093514328808445,69,1.0,4.887337077751762,train,4.851699352264404,0.00044156101648695767,4.887272357940674,6.470634252764285e-05,0.005709518678486347,0.0004172771004959941,-0.00047275429824367166
2008-03-18,133.63,-0.0247698870014219,76,7.0,4.89507478679297,train,4.888372421264648,3.1956096790963784e-05,4.895096778869629,-2.1744479454355314e-05,0.0374663770198822,0.0004190678591839969,-0.0007125907577574253
2008-03-27,132.78,-0.0095646934779335,85,9.0,4.888693623291013,train,4.896511077880859,-8.778393748798408e-06,4.888644695281982,4.877642641076818e-05,0.048052024096250534,0.00041932662134058774,-0.0007653087377548218
2008-04-02,136.7,0.0024871982443306,91,6.0,4.917788743729904,train,4.88958740234375,2.6643258024705574e-05,4.917999267578125,-0.00021072656090836972,0.032173655927181244,0.00041892394074238837,-0.0006820248672738671
2008-04-07,136.96,-0.0010221962616823,96,5.0,4.919688912393432,train,4.918785095214844,-0.00012731134484056383,4.919825077056885,-0.00013640732504427433,0.026880774646997452,0.0004186947480775416,-0.0006481249583885074
2008-04-16,136.85,0.0014614541468762,105,9.0,4.918885435486688,train,4.921239376068115,-5.506856177817099e-05,4.9189229011535645,-3.812164140981622e-05,0.04805199056863785,0.00041932103340514004,-0.0007652948843315244
2008-04-22,137.94,-0.0015948963317384,111,6.0,4.926818808003145,train,4.919865608215332,-2.082327046082355e-05,4.92689847946167,-7.958090282045305e-05,0.03217364847660065,0.00041892234003171325,-0.0006820218986831605
2008-04-23,137.72,0.0043566656985187,112,1.0,4.925222638470323,train,4.927055835723877,-7.195126090664417e-05,4.925275802612305,-5.309626430971548e-05,0.0057095191441476345,0.0004172773624304682,-0.00047275464748963714
2008-04-24,138.32,0.0092539039907462,113,1.0,4.929569841375035,train,4.925433158874512,-4.8005778808146715e-05,4.929662704467773,-9.281103848479688e-05,0.005709496792405844,0.0004172590561211109,-0.00047273439122363925
2008-04-25,139.6,0.0002148997134669,114,1.0,4.938781190328272,train,4.9298200607299805,-8.391298615606502e-05,4.938961982727051,-0.00018075501429848373,0.005709478631615639,0.0004172441840637475,-0.0004727178602479398
2008-05-05,140.83,0.0086629269331819,124,10.0,4.947553489209959,train,4.94053316116333,-6.597599713131785e-05,4.947669506072998,-0.00011601242295000702,0.053344786167144775,0.00041941250674426556,-0.000787916244007647
2008-05-06,142.05,-0.017810630059838,125,1.0,4.956179108300197,train,4.947826862335205,-0.00010488999396329746,4.956374645233154,-0.0001954578037839383,0.005709623917937279,0.0004173629858996719,-0.00047284929314628243
2008-05-07,139.52,-0.0025802752293578,126,1.0,4.938207960160669,train,4.956532001495361,-0.00017671872046776116,4.938190460205078,1.760461600497365e-05,0.005709582008421421,0.0004173288762103766,-0.0004728115745820105
2008-05-08,139.16,-0.0018683529749927,127,1.0,4.935624350283741,train,4.938347816467285,1.591681211721152e-05,4.9355788230896,4.524984979070723e-05,0.005709548015147448,0.00041730114025995135,-0.0004727808991447091
2008-05-12,140.46,0.0001423892923251,131,4.0,4.944922750730875,train,4.936207294464111,3.02367679978488e-05,4.944972991943359,-5.009273445466533e-05,0.021587960422039032,0.0004184394492767751,-0.0006106720538809896
2008-05-16,142.66,0.0027337726061966,135,4.0,4.960464176849892,train,4.945601463317871,-3.347287201904692e-05,4.960635185241699,-0.00017123199359048158,0.02158791571855545,0.0004184191639069468,-0.0006106416694819927
2008-05-21,139.49,0.0001433794537242,140,5.0,4.937992914104144,train,4.961421012878418,-0.00010345053306082264,4.937890529632568,0.00010233087959932163,0.02688070945441723,0.00041867070831358433,-0.0006480852607637644
2008-05-23,137.64,0.0074106364428945,142,2.0,4.924641580929279,train,4.938204765319824,8.364998211618513e-05,4.924418926239014,0.00022267377062235028,0.011002273298799992,0.0004177052469458431,-0.0005233816336840391
2008-05-27,138.66,0.0046156065195444,146,4.0,4.9320248935143445,train,4.925047397613525,0.0001487946428824216,4.931939125061035,8.564364543417469e-05,0.021587882190942764,0.00041840443736873567,-0.0006106196669861674
2008-05-29,140.0,0.0024999999999999,148,2.0,4.941642422609304,train,4.932253360748291,7.000906771281734e-05,4.941667079925537,-2.4923181626945734e-05,0.011002253741025925,0.0004176920047029853,-0.0005233654519543052
2008-06-02,138.9,-0.0058315334773217,152,4.0,4.933754249760298,train,4.942295551300049,-1.6654121282044798e-05,4.933692455291748,6.217648478923365e-05,0.02158786915242672,0.00041839858749881387,-0.0006106108776293695
2008-06-04,138.02,0.0199971018692941,154,2.0,4.927398602192456,train,4.934006690979004,5.082592542748898e-05,4.927279949188232,0.00011866187560372055,0.011002248153090477,0.000417688162997365,-0.0005233607371337712
2008-06-05,140.78,-0.0318937349055263,155,1.0,4.947198388179985,train,4.9274373054504395,0.00010728543566074222,4.947301387786865,-0.00010312137601431459,0.005709425080567598,0.0004172004701104015,-0.00047266954788938165
2008-06-09,136.62,-0.0049773093251355,159,4.0,4.917203349303703,train,4.947929859161377,-6.890756776556373e-05,4.916988849639893,0.0002145966573152691,0.021587859839200974,0.0004183946584817022,-0.0006106049986556172
2008-06-13,136.15,0.0005875872199778,163,4.0,4.913757219119769,train,4.917617321014404,0.0001433973666280508,4.913576602935791,0.00018042053852695972,0.02158787101507187,0.00041839934419840574,-0.0006106119835749269
2008-06-20,131.58,-0.0009879920960633,170,7.0,4.879615031657852,train,4.914676666259766,8.910310862120241e-05,4.879242897033691,0.000372071226593107,0.03746631368994713,0.00041905289981514215,-0.0007125604897737503
2008-06-24,131.19,0.004725969967223,174,4.0,4.876646654092939,train,4.879871368408203,0.0002486247103661299,4.876366138458252,0.00028074707370251417,0.02158794365823269,0.00041843188228085637,-0.0006106607615947723
2008-07-01,128.38,-0.0171366256426234,181,7.0,4.854994615883632,train,4.877466201782227,0.0001386507210554555,4.854673862457275,0.00032066929270513356,0.037466347217559814,0.00041906075784936547,-0.0007125763804651797
2008-07-02,126.18,0.0010302742114438,182,1.0,4.837709458942664,train,4.854831218719482,0.00028992583975195885,4.837233066558838,0.0004763547331094742,0.00570951122790575,0.00041727093048393726,-0.0004727475461550057
2008-07-07,125.02,0.0177571588545832,187,5.0,4.828473724503667,train,4.838018894195557,0.0002877917140722275,4.828098773956299,0.00037454997072927654,0.026880744844675064,0.00041868368862196803,-0.0006481066811829805
2008-07-09,124.79,0.0040868659347703,189,2.0,4.826632324519763,train,4.828413009643555,0.0003061744209844619,4.826304912567139,0.00032743229530751705,0.011002286337316036,0.0004177138616796583,-0.0005233921110630035
2008-07-14,122.72,-0.0140971316818774,194,5.0,4.809905337618946,train,4.827090740203857,0.00019781960872933269,4.809554100036621,0.00035118215600959957,0.02688070386648178,0.0004186691658105701,-0.0006480826996266842
2008-07-23,128.17,-0.0207536865101036,203,9.0,4.853357507741732,train,4.810968399047852,0.0001417746243532747,4.853527069091797,-0.0001696012041065842,0.04805196449160576,0.00041931692976504564,-0.0007652846979908645
2008-07-29,126.28,0.017817548305353,209,6.0,4.838501663689791,train,4.8544697761535645,-9.264165419153869e-05,4.8384599685668945,4.1111226892098784e-05,0.03217364475131035,0.00041892111767083406,-0.0006820197449997067
2008-07-31,126.83,-0.0052826618307971,211,2.0,4.842847607079338,train,4.83877420425415,3.360621121828444e-05,4.842855453491211,-7.556791388196871e-06,0.011002331040799618,0.0004177439259365201,-0.0005234288983047009
2008-08-01,126.16,-0.0092739378566899,212,1.0,4.837550942654783,train,4.843012809753418,-6.832301096437732e-06,4.837499618530273,5.157228952157311e-05,0.005709480494260788,0.00041724584298208356,-0.00047271972289308906
2008-08-04,124.99,0.0269621569725579,215,3.0,4.82823373410213,train,4.837971210479736,3.8115806091809645e-05,4.828100681304932,0.0001329611404798925,0.016295090317726135,0.0004180972173344344,-0.0005692070117220283
2008-08-08,129.37,0.0103578882275643,219,4.0,4.86267651592981,train,4.828729152679443,8.884703856892884e-05,4.862901210784912,-0.00022427178919315338,0.021587884053587914,0.0004184055724181235,-0.000610621296800673
2008-08-13,128.57,0.0075445282725363,224,5.0,4.856473503096157,train,4.863687038421631,-0.000135494745336473,4.856546401977539,-7.304811879293993e-05,0.026880696415901184,0.00041866578976623714,-0.0006480771116912365
2008-08-14,129.54,0.0048633626679017,225,1.0,4.863989713754771,train,4.856703758239746,-6.604479131055996e-05,4.864134788513184,-0.00014476031356025487,0.005709455348551273,0.00041722512105479836,-0.00047269684728235006
2008-08-19,126.99,0.0046460351208756,230,5.0,4.844108343200942,train,4.864920616149902,-8.745755621930584e-05,4.844013214111328,9.538577432977036e-05,0.026880698278546333,0.00041866698302328587,-0.0006480790325440466
2008-08-26,127.39,0.0097338880602872,237,7.0,4.847253247121696,train,4.845113277435303,4.710754728876054e-05,4.847222805023193,3.02597491099732e-05,0.03746633604168892,0.000419058051193133,-0.0007125709671527147
2008-08-27,128.63,0.0121278084428204,238,1.0,4.856940066090624,train,4.8473801612854,2.7358662919141352e-05,4.857015132904053,-7.471098069800064e-05,0.005709508433938026,0.000417268747696653,-0.00047274510143324733
2008-08-28,130.19,-0.0107535140947846,239,1.0,4.868994921909306,train,4.85717248916626,-6.75482297083363e-05,4.869189739227295,-0.00019485042139422148,0.005709487944841385,0.0004172520129941404,-0.00047272659139707685
2008-09-03,127.88,-0.0301063497028464,245,6.0,4.851092324191641,train,4.8701324462890625,-0.00010643358837114647,4.851039409637451,5.3066098189447075e-05,0.03217353671789169,0.00041888857958838344,-0.0006819601403549314
2008-09-09,123.22,0.004057782827463,251,6.0,4.813971375586425,train,4.851982116699219,2.8986416509724222e-05,4.813621997833252,0.0003494402626529336,0.03217355161905289,0.00041889288695529103,-0.0006819680565968156
2008-09-10,123.72,0.0144681538958939,252,1.0,4.818020947816869,train,4.813779354095459,0.0003159384650643915,4.817746639251709,0.0002739109913818538,0.005709490273147821,0.00041725358460098505,-0.00047272833762690425
2008-09-11,125.51,0.0046211457254401,253,1.0,4.832385436672355,train,4.817903995513916,0.0002476504014339298,4.8322906494140625,9.525394125375897e-05,0.005709473043680191,0.00041723967297002673,-0.0004727129708044231
2008-09-15,120.09,0.0167374469148138,257,4.0,4.788241461672592,train,4.832919120788574,6.365040462696925e-05,4.787764072418213,0.00047741419984959066,0.021587898954749107,0.00041841206257231534,-0.0006106310756877065
2008-09-16,122.1,-0.0449631449631449,258,1.0,4.804840381116659,train,4.78792142868042,0.0004316431877668947,4.8045854568481445,0.0002551262441556901,0.005709447897970676,0.00041721900925040245,-0.000472690153401345
2008-09-17,116.61,0.0296715547551666,259,1.0,4.758835033532241,train,4.804742813110352,0.0002306665846845135,4.758110046386719,0.00072462297976017,0.00570943858474493,0.0004172115004621446,-0.0004726817714981735
2008-09-19,124.12,-0.0226393812439574,261,2.0,4.821248839580179,train,4.758424282073975,0.000592340249568224,4.821290969848633,-4.162301775068045e-05,0.011002244427800179,0.000417685805587098,-0.0005233578849583864
2008-09-24,118.93,0.0156394517783569,266,5.0,4.778535084739154,train,4.822076797485352,-2.5146722691715695e-05,4.778176307678223,0.0003587680694181472,0.026880675926804543,0.00041865897946991026,-0.0006480658194050193
2008-09-26,120.85,-0.0783616052958212,268,2.0,4.794550107149492,train,4.7784905433654785,0.00029327356605790555,4.794417381286621,0.00013265966845210642,0.011002262122929096,0.0004176974471192807,-0.0005233721458353102
2008-09-29,111.38,0.041389836595439,271,3.0,4.7129477781615225,train,4.794888973236084,9.804548608371988e-05,4.7120537757873535,0.0008939776453189552,0.016295060515403748,0.0004180803371127695,-0.0005691841943189502
2008-10-01,116.06,-0.0362743408581768,273,2.0,4.754107298762462,train,4.712368011474609,0.000730778556317091,4.753794193267822,0.0003130266268271953,0.01100224070250988,0.00041768362279981375,-0.0005233552074059844
2008-10-06,104.72,-0.0447860962566845,278,5.0,4.651290121601645,train,4.754580020904541,0.00018911635561380535,4.6501874923706055,0.0011020357487723231,0.026880674064159393,0.000418658135458827,-0.0006480644224211574
2008-10-07,100.03,-0.0251924422673197,279,1.0,4.605470140997089,train,4.6503448486328125,0.00099638057872653,4.603982448577881,0.0014874800108373165,0.005709447432309389,0.0004172189219389111,-0.0004726899787783623
2008-10-13,101.35,-0.0148001973359644,285,6.0,4.618579872898009,train,4.604925155639648,0.0008125096210278571,4.617875576019287,0.0007043293444439769,0.03217350319027901,0.00041887874249368906,-0.0006819421541877091
2008-10-15,90.02,0.0416574094645634,287,2.0,4.500031867864786,train,4.618189811706543,0.0005757512990385294,4.498246669769287,0.0017853673780336976,0.01100228913128376,0.0004177159571554512,-0.0005233947886154056
2008-10-17,93.21,0.0600793906233236,289,2.0,4.5348550120730655,train,4.498560905456543,0.001459441613405943,4.533750057220459,0.0011045725550502539,0.011002265848219395,0.00041770029929466546,-0.0005233755800873041
2008-10-20,98.81,-0.0298552778058901,292,3.0,4.593198814206872,train,4.534221649169922,0.0008163622696883976,4.592946529388428,0.0002520940615795553,0.016295062378048897,0.00041808185051195323,-0.0005691862315870821
2008-10-21,95.86,-0.0544544126851658,293,1.0,4.562888793731485,train,4.593103885650635,0.0002279251057188958,4.562335014343262,0.0005538417026400566,0.005709429271519184,0.00041720387525856495,-0.000472673331387341
2008-10-23,91.69,-0.0507143636165339,295,2.0,4.518413322061809,train,4.562649250030518,0.0004527357523329556,4.517505645751953,0.0009079703595489264,0.011002236977219582,0.00041768074152059853,-0.0005233517149463296
2008-10-24,87.04,-0.035500919117647,296,1.0,4.466367783107633,train,4.51766300201416,0.0008209207444451749,4.464988708496094,0.0013788549695163965,0.005709417629987001,0.00041719444561749697,-0.0004726629122160375
2008-10-29,93.08,0.0345938977223894,301,5.0,4.533459338434091,train,4.4657745361328125,0.0008330410346388817,4.5332159996032715,0.0002432644832879305,0.026880668476223946,0.0004186558071523905,-0.0006480605807155371
2008-10-30,96.3,0.0055036344755972,302,1.0,4.56746831880408,train,4.5333733558654785,0.00021994204143993556,4.567611217498779,-0.00014272381667979062,0.005709445104002953,0.00041721705929376185,-0.0004726879415102303
2008-11-03,97.11,0.0339820821748533,306,4.0,4.575844356606263,train,4.568239688873291,-9.537063306197524e-05,4.576010704040527,-0.00016657767992001027,0.021587876603007317,0.0004184019926469773,-0.0006106160581111908
2008-11-04,100.41,-0.0420276864854097,307,1.0,4.609261803891345,train,4.576168060302734,-0.00015060741861816496,4.609768390655518,-0.0005065200966782868,0.005709437653422356,0.00041721086017787457,-0.00047268113121390343
2008-11-05,96.19,-0.0554111654018089,308,1.0,4.566325402164524,train,4.609925746917725,-0.0004579586093313992,4.566320896148682,3.91752109862864e-06,0.005709430202841759,0.00041720480658113956,-0.00047267437912523746
2008-11-07,93.86,-0.013104623907948,310,2.0,4.541804310366271,train,4.5666351318359375,3.202362449883367e-06,4.541547775268555,0.00025618585641495883,0.011002237908542156,0.00041768132359720767,-0.0005233524134382606
2008-11-10,92.63,-0.0308755262873798,313,3.0,4.5286130632659365,train,4.542019367218018,0.00018934064428322017,4.528291702270508,0.00032123998971655965,0.016295043751597404,0.000418071576859802,-0.0005691722617484629
2008-11-11,89.77,-0.0440013367494709,314,1.0,4.497250843768597,train,4.528449058532715,0.0002904418215621263,4.496623516082764,0.0006275430205278099,0.005709419026970863,0.0004171955515630543,-0.0004726640763692558
2008-11-17,85.47,0.0188370188370188,320,6.0,4.448165437177926,train,4.497566223144531,0.00034278424573130906,4.447403430938721,0.0007618068484589458,0.032173480838537216,0.00041887181578204036,-0.000681929406709969
2008-11-21,79.52,0.0692907444668009,324,4.0,4.376008562348319,train,4.448031902313232,0.0005090531194582582,4.374828338623047,0.0011798391351476312,0.021587908267974854,0.0004184166609775275,-0.0006106379441916943
2008-11-24,85.03,0.0074091497118662,327,3.0,4.443004135397701,train,4.37529993057251,0.0008719899924471974,4.442780494689941,0.0002235816209577024,0.01629507727921009,0.00041809017420746386,-0.0005691974656656384
2008-11-26,88.97,0.0125885129819041,329,2.0,4.488299234256676,train,4.443094730377197,0.00018276592891197652,4.488575458526611,-0.0002758782356977463,0.0110022509470582,0.0004176901711616665,-0.0005233632400631905
2008-12-01,82.11,0.0384849592010716,334,5.0,4.4080598117206975,train,4.48936128616333,-0.0001666730095166713,4.407510757446289,0.0005491217598319054,0.02688068151473999,0.0004186605801805854,-0.0006480684387497604
2008-12-02,85.27,0.0240412806379735,335,1.0,4.445822692753958,train,4.407668113708496,0.0004964759573340416,4.445729732513428,9.330417378805578e-05,0.005709450226277113,0.0004172209301032126,-0.000472692190669477
2008-12-03,87.32,-0.0231333027943196,336,1.0,4.4695795316817435,train,4.445887088775635,8.435884228674695e-05,4.469748020172119,-0.00016838862211443484,0.0057094404473900795,0.0004172130429651588,-0.00047268345952033997
2008-12-04,85.3,0.0308323563892145,337,1.0,4.446174454497633,train,4.469905376434326,-0.00015224474191199988,4.446074485778809,0.00010018319881055504,0.005709432531148195,0.0004172066110186279,-0.0004726763581857085
2008-12-09,89.5,0.0068156424581005,342,5.0,4.4942386252808095,train,4.446860313415527,6.052610478946008e-05,4.494595527648926,-0.00035692661185748875,0.02688067965209484,0.0004186602309346199,-0.0006480679148808122
2008-12-11,87.94,0.0119399590629973,344,2.0,4.476654763752664,train,4.494909763336182,-0.0002917682577390224,4.4767632484436035,-0.00010876994929276407,0.01100226305425167,0.00041769834933802485,-0.0005233731935732067
2008-12-17,90.99,-0.0186833717990986,350,6.0,4.5107496103686,train,4.477705955505371,-5.9413658163975924e-05,4.5110883712768555,-0.00033827059087343514,0.03217349946498871,0.000418877782067284,-0.0006819403497502208
2008-12-18,89.29,-0.0123194086683839,351,1.0,4.491889499529125,train,4.5112457275390625,-0.00030583966872654855,4.49199104309082,-0.00010187446605414152,0.005709475371986628,0.0004172414483036846,-0.00047271489165723324
2008-12-24,86.66,0.005769674590353,357,6.0,4.461992416311763,train,4.492933750152588,-5.5647120461799204e-05,4.461787700653076,0.00020453405159059912,0.0321735255420208,0.000418885494582355,-0.0006819544360041618
2008-12-30,88.97,0.0142744745419804,363,6.0,4.488299234256676,train,4.462730407714844,0.00011172310041729361,4.488402366638184,-0.00010273429506924003,0.03217354789376259,0.00041889201384037733,-0.0006819663685746491
2008-12-31,90.24,0.0301418439716312,364,1.0,4.502472787749749,train,4.488559722900391,-9.288487490266562e-05,4.502715587615967,-0.00024284487881232053,0.005709489341825247,0.00041725291521288455,-0.0004727275809273124
2009-01-07,90.67,0.0041027903385904,371,7.0,4.507226541657965,train,4.503815650939941,-0.00011993221414741129,4.507375240325928,-0.00014835773617960513,0.03746635094285011,0.00041906198021024466,-0.000712578825186938
2009-01-08,91.042,-0.0214406537641966,372,1.0,4.511320938502274,train,4.507532596588135,-0.00013413427222985774,4.5114970207214355,-0.00017613255477044731,0.005709512624889612,0.0004172719200141728,-0.00047274859389290214
2009-01-12,86.95,0.0018401380103507,376,4.0,4.465333240800292,train,4.512125492095947,-0.00011769495904445648,4.465019702911377,0.0003139619657304138,0.021587930619716644,0.0004184264689683914,-0.0006106526125222445
2009-01-20,80.57,0.0431922551818295,384,8.0,4.3891263717891045,train,4.4662766456604,0.00014018885849509388,4.388391017913818,0.0007352929096668959,0.04275915399193764,0.0004192013875581324,-0.0007402569171972573
2009-01-21,84.05,-0.015466983938132,385,1.0,4.431411859854625,train,4.388548374176025,0.0006647983682341874,4.431199073791504,0.0002129511267412454,0.005709542892873287,0.0004172967455815524,-0.0004727760097011924
2009-01-23,83.11,0.0068583804596318,387,2.0,4.420165031564935,train,4.43151330947876,0.00017407606355845928,4.4198737144470215,0.0002914678188972175,0.011002329178154469,0.00041774267447181046,-0.000523427443113178
2009-01-28,87.39,-0.0324979974825495,392,5.0,4.4703808596394525,train,4.42065954208374,0.00017609151836950332,4.47064208984375,-0.0002610352239571512,0.02688073366880417,0.0004186796140857041,-0.0006481000455096364
2009-01-30,82.83,-0.0030182301098635,394,2.0,4.416790314610172,train,4.470956325531006,-0.00021338222722988576,4.416453838348389,0.0003362639108672738,0.011002281680703163,0.00041771112591959536,-0.0005233888514339924
2009-02-02,82.58,0.0140469847420683,397,3.0,4.413767520457944,train,4.416925430297852,0.00024852436035871506,4.413486003875732,0.00028157446649856865,0.016295073553919792,0.00041808775858953595,-0.0005691942060366273
2009-02-09,87.1,-0.0458094144661308,404,7.0,4.467056883858457,train,4.414586067199707,0.00013905933883506805,4.467338562011719,-0.0002822125097736716,0.03746631368994713,0.0004190528707113117,-0.0007125604315660894
2009-02-17,79.22,-0.0023983842464023,412,8.0,4.372228792193771,train,4.468595504760742,-0.0001260122371604666,4.371613502502441,0.0006150255794636905,0.04275919497013092,0.0004192096530459821,-0.0007402754272334278
2009-02-18,79.03,-0.0107427559154751,413,1.0,4.369827527216884,train,4.371770858764648,0.0005560613935813308,4.3692450523376465,0.0005828212015330791,0.005709550809115171,0.00041730335215106606,-0.0004727834020741284
2009-02-23,74.65,0.0379102478231747,418,5.0,4.312810523985199,train,4.370030879974365,0.00035211388603784144,4.31195068359375,0.0008600845467299223,0.0268807765096426,0.00041869544656947255,-0.0006481262389570475
2009-02-25,76.872,-0.0162868144447912,420,2.0,4.342141700974967,train,4.312264919281006,0.0007030727574601769,4.34173583984375,0.0004058558843098581,0.011002297513186932,0.00041772157419472933,-0.0005234016571193933
2009-03-02,70.6,-0.0075070821529745,425,5.0,4.257030144499196,train,4.342521667480469,0.0002451995387673378,4.256028652191162,0.0010016185697168112,0.026880713179707527,0.00041867195977829397,-0.0006480872980318964
2009-03-03,70.07,0.0236905951191666,426,1.0,4.249494742382442,train,4.256186008453369,0.0009055906557478011,4.248507499694824,0.0009869257919490337,0.005709461402148008,0.00041723009780980647,-0.00047270237701013684
2009-03-04,71.73,-0.04084762303081,427,1.0,4.272909070138343,train,4.248664855957031,0.0008923065033741295,4.272266864776611,0.0006422969745472074,0.005709449760615826,0.00041722055175341666,-0.0004726917832158506
2009-03-05,68.8,0.0017441860465117,428,1.0,4.231203744939298,train,4.272424221038818,0.0005807182169519365,4.230175018310547,0.0010282410075888038,0.005709439981728792,0.00041721275192685425,-0.0004726831102743745
2009-03-09,68.11,0.0596094552929085,432,4.0,4.221124045253227,train,4.230803489685059,0.0006870892248116434,4.220341205596924,0.0007829545065760612,0.021587872877717018,0.0004184001008979976,-0.0006106131477281451
2009-03-13,76.09,-0.0030227362334078,436,4.0,4.331916850188431,train,4.2209696769714355,0.0005231843679212034,4.3324151039123535,-0.0004979840596206486,0.021587876603007317,0.0004184017307125032,-0.0006106155924499035
2009-03-18,79.93,-0.012385837607907,441,5.0,4.381151251637927,train,4.333200931549072,-0.00030085918842814863,4.381877899169922,-0.0007265496533364058,0.026880690827965736,0.00041866436367854476,-0.0006480747833848
2009-03-26,83.11,-0.01804836963061,449,8.0,4.420165031564935,train,4.383134841918945,-0.0003244156250730157,4.420776844024658,-0.0006120272446423769,0.04275914654135704,0.00041919975774362683,-0.0007402532501146197
2009-04-06,83.6,-0.0233253588516745,460,11.0,4.426043520090656,train,4.4225053787231445,-0.00020197419507894665,4.426270961761475,-0.0002272981801070273,0.058637674897909164,0.00041949847945943475,-0.0008084017317742109
2009-04-13,85.83,-0.0172433880927415,467,7.0,4.452368595730128,train,4.427371025085449,-0.00011225426715100184,4.452682971954346,-0.0003144312941003591,0.03746655583381653,0.00041911230073310435,-0.0007126808050088584
2009-04-17,87.08,-0.0419154800183738,471,4.0,4.466827236366346,train,4.453311443328857,-0.00021010867203585804,4.467164516448975,-0.00033706313115544617,0.021588001400232315,0.0004184580175206065,-0.0006106998189352453
2009-04-28,85.57,0.0212691363795722,482,11.0,4.449334754429963,train,4.468893051147461,-0.00011123369768029079,4.449314117431641,2.0431973098311573e-05,0.058637626469135284,0.000419493269873783,-0.0008083858992904425
