Date,SP500_Adj_Close,SP500_1_day_return_forward,time_in_days,days_elapsed,log_SP500_Adj_Close,which_split,prior_estimated_log_fair_value,prior_estimated_ou_exponent,posterior_estimated_log_fair_value,posterior_estimated_ou_exponent,prior_variance_log_fair_value,prior_variance_ou_exponent,prior_covariance_log_fair_value_ou_exponent
2012-09-20,146.71,-0.0057255810783177,23,1.0,4.988457849151553,train,4.990042209625244,-0.0012193855363875628,4.9896674156188965,-0.0012096250429749489,0.00666951946914196,0.0012020299909636378,-0.0013407212682068348
2012-09-21,145.87,-0.0015424693219989,24,1.0,4.982715814098122,train,4.98997163772583,-0.0010936547769233584,4.983663082122803,-0.0009473004611209035,0.006491133011877537,0.0010562085080891848,-0.001179437036626041
2012-09-24,145.645,-0.0106079851694188,27,3.0,4.981172153945614,train,4.9845757484436035,-0.0007001260528340936,4.98182487487793,-0.0006527146324515343,0.01693170890212059,0.000765846692956984,-0.0010397253790870309
2012-09-25,144.1,-0.00558639833449,28,1.0,4.970507503005476,train,4.982129096984863,-0.0005901369731873274,4.970916271209717,-0.0004085887048859149,0.006053853314369917,0.0006987559609115124,-0.0007840804755687714
2012-09-26,143.295,0.0093862312013677,29,1.0,4.964905442390081,train,4.97122049331665,-0.0003694161423482001,4.965183258056641,-0.0002778847119770944,0.005990161094814539,0.0006466911290772259,-0.0007264946470968425
2012-09-27,144.64,-0.0046321902654866,30,1.0,4.974247896643866,train,4.965487480163574,-0.00025124309468083084,4.974630355834961,-0.0003821682767011225,0.00593827199190855,0.0006042745080776513,-0.0006795802619308233
2012-09-28,143.97,0.0026047093144405,31,1.0,4.969604944538264,train,4.9749345779418945,-0.0003455287078395486,4.969882011413574,-0.0002766399993561208,0.00589598948135972,0.0005697111482731998,-0.0006413517985492945
2012-10-01,144.345,0.0010738162042329,34,3.0,4.972206267476474,train,4.970794677734375,-0.00020445769769139588,4.972429275512695,-0.0002231667167507112,0.016447149217128754,0.0005011641187593341,-0.000681598496157676
2012-10-02,144.5,0.0040830449826989,35,1.0,4.973279507552487,train,4.972733497619629,-0.0002017710794461891,4.973490238189697,-0.0002108056069118902,0.005791884381324053,0.00048461073311045766,-0.0005472274497151375
2012-10-03,145.09,0.0071335033427526,36,1.0,4.977354239527593,train,4.973794460296631,-0.00019059506303165108,4.977589130401611,-0.0002349581045564264,0.005776663310825825,0.0004721683799289167,-0.000533465703483671
2012-10-04,146.125,0.0001026518391786,37,1.0,4.984462419792233,train,4.977893352508545,-0.00021243200171738863,4.984753608703613,-0.0002912459312938154,0.005764252506196499,0.0004620231920853257,-0.0005222447216510773
2012-10-05,146.14,-0.0034076912549608,38,1.0,4.984565066363071,train,4.985057830810547,-0.0002633233380038291,4.984825611114502,-0.0002606965717859566,0.005754132755100727,0.0004537506029009819,-0.0005130949430167675
2012-10-08,145.642,-0.0099009900990099,41,3.0,4.981151555704017,train,4.985738277435303,-0.00019267429888714105,4.98129940032959,-0.00014806815306656063,0.016331499442458153,0.0004379925085231662,-0.0005961245624348521
2012-10-09,144.2,-0.0063800277392509,42,1.0,4.971201224850849,train,4.981603622436523,-0.00013387243961915374,4.971221923828125,-2.05520263989456e-05,0.005729196593165398,0.0004333667457103729,-0.0004905496025457978
2012-10-10,143.28,0.0005583472920156,43,1.0,4.964800757752457,train,4.971526145935059,-1.8581644326332025e-05,4.964745998382568,5.5024669563863426e-05,0.00572554487735033,0.0004303817986510694,-0.00048724812222644687
2012-10-11,143.36,-0.0032784598214287,44,1.0,4.96535894922662,train,4.965050220489502,4.974929470336065e-05,4.9653120040893555,4.6920496970415115e-05,0.005722566973417997,0.00042794743785634637,-0.00048455563955940306
2012-10-12,142.89,0.0083280845405557,45,1.0,4.9620751034808785,train,4.965616226196289,4.242209251970053e-05,4.96199369430542,8.14265658846125e-05,0.0057201380841434,0.00042596214916557074,-0.00048235978465527296
2012-10-15,144.08,0.0101332593003884,48,3.0,4.9703687008677,train,4.962906360626221,6.0180333093740046e-05,4.970381259918213,-1.243345468537882e-05,0.016303775832057,0.00042284949449822307,-0.0005756354075856507
2012-10-16,145.54,0.0045348357839769,49,1.0,4.98045096291894,train,4.9706854820251465,-1.1241423635510728e-05,4.980567932128906,-0.00011668492516037077,0.0057141599245369434,0.00042107526678591967,-0.00047695470857433975
2012-10-17,146.2,-0.0025991792065662,50,1.0,4.9849755473156785,train,4.98087215423584,-0.00010549800208536908,4.98512601852417,-0.00015082470781635493,0.005713281687349081,0.00042035739170387387,-0.0004761607269756496
2012-10-18,145.82,-0.0166671238513235,51,1.0,4.9823729843782845,train,4.9854302406311035,-0.00013636470248457044,4.98247766494751,-0.00010493904119357467,0.005712565500289202,0.0004197718808427453,-0.0004755131958518177
2012-10-19,143.3896,0.0001422697322539,52,1.0,4.965565401128246,train,4.982781887054443,-9.487823263043538e-05,4.965476036071777,8.915330545278266e-05,0.005711981561034918,0.00041929440340027213,-0.0004749850195366889
2012-10-22,143.41,-0.0138762987239384,55,3.0,4.965707660741121,train,4.966388702392578,6.589097756659612e-05,4.965634822845459,7.315467519219965e-05,0.016297124326229095,0.0004192157066427171,-0.0005707187810912728
2012-10-23,141.42,-0.0028284542497523,56,1.0,4.951734186176095,train,4.965939044952393,6.614112498937175e-05,4.951514720916748,0.0002191929379478097,0.0057105510495603085,0.0004181252443231642,-0.00047369187814183533
2012-10-24,141.02,0.0029073890228337,57,1.0,4.948901724290895,train,4.951818943023682,0.00019817828433588147,4.948669910430908,0.0002315809833817184,0.005710338708013296,0.0004179513780400157,-0.00047349961823783815
2012-10-25,141.43,-0.0005656508520116,58,1.0,4.951804895032408,train,4.948974132537842,0.00020937864610459656,4.951623916625977,0.0001812797418097034,0.00571016501635313,0.0004178096423856914,-0.0004733428359031677
2012-10-26,141.35,0.0,59,1.0,4.9512390841395995,train,4.95192813873291,0.00016389992379117757,4.951066017150879,0.00017304104403592646,0.005710023455321789,0.00041769398376345634,-0.0004732149245683104
2012-10-31,141.35,0.0104704633887513,64,5.0,4.9512390841395995,train,4.952587604522705,0.00010454339644638821,4.951121807098389,0.00011736789019778371,0.026881143450737,0.0004188405873719603,-0.0006483632605522871
2012-11-01,142.83,-0.00889168942099,65,1.0,4.961655111874538,train,4.951426029205322,0.00010611549078021199,4.9616570472717285,-2.2890817490406334e-06,0.005709623917937279,0.00041736726416274905,-0.00047285351320169866
2012-11-02,141.56,0.0020387115004238,66,1.0,4.9527236554772625,train,4.961961269378662,-2.0696209048765013e-06,4.952626705169678,9.683059033704922e-05,0.005709582474082708,0.0004173332126811147,-0.00047281585284508765
2012-11-05,141.8486,0.0078351143402191,69,3.0,4.954760291625613,train,4.9535393714904785,7.156506035244092e-05,4.954699516296387,6.041432061465457e-05,0.016295166686177254,0.00041814695578068495,-0.0005692726117558777
2012-11-06,142.96,-0.0226636821488528,70,1.0,4.962564870851173,train,4.95500373840332,5.462222543428652e-05,4.96259069442749,-2.5746474420884624e-05,0.005709489807486534,0.000417257659137249,-0.0004727322666440159
2012-11-07,139.72,-0.0120240480961923,71,1.0,4.939640419938631,train,4.962894916534424,-2.3278085791389458e-05,4.939414978027344,0.00022544394596479833,0.005709473043680191,0.0004172438639216125,-0.00047271704534068704
2012-11-08,138.04,0.0008693132425383,72,1.0,4.927543498229802,train,4.939719200134277,0.00020382998627610505,4.9272074699401855,0.00033636417356319726,0.005709459073841572,0.0004172325716353953,-0.0004727045597974211
2012-11-09,138.16,0.0007599884192239,73,1.0,4.928412433838423,train,4.927511692047119,0.00030411596526391804,4.928114414215088,0.0002977295662276447,0.005709447897970676,0.00041722331661731005,-0.00047269437345676124
2012-11-12,138.265,-0.0034354319603658,76,3.0,4.929172133612684,train,4.929027080535889,0.0002200444578193128,4.928951263427734,0.00022077077301219106,0.01629505679011345,0.0004180870018899441,-0.0005691915284842253
2012-11-13,137.79,-0.0134995282676535,77,1.0,4.925730787005811,train,4.929255485534668,0.00019960483768954873,4.925490856170654,0.00023947920999489725,0.005709430202841759,0.0004172088811174035,-0.0004726783954538405
2012-11-14,135.9299,-0.0016913129488067,78,1.0,4.912139311674113,train,4.925795078277588,0.0002165196492569521,4.911774635314941,0.0003650300786830485,0.005709424149245024,0.0004172039916738868,-0.000472673011245206
2012-11-15,135.7,0.0049373618275609,79,1.0,4.9104465668408235,train,4.912078857421875,0.0003300335956737399,4.910095691680908,0.0003510398673824966,0.005709419492632151,0.0004172000917606056,-0.00047266861656680703
2012-11-16,136.37,0.0202390555107427,80,1.0,4.9153717798697425,train,4.910399913787842,0.00031738466350361705,4.915103912353516,0.0002675569267012179,0.005709415301680565,0.00041719689033925533,-0.00047266509500332177
2012-11-19,139.13,0.0004312513476605,83,3.0,4.935408747853786,train,4.916016578674316,0.0001977446227101609,4.935397148132324,1.1531621566973627e-05,0.01629503071308136,0.000418072595493868,-0.0005691720871254802
2012-11-20,139.19,0.0018679502837846,84,1.0,4.935839906239309,train,4.935701370239258,1.0426051630929578e-05,4.935831069946289,9.052866516867653e-06,0.005709415767341852,0.00041719729779288173,-0.00047266550245694816
2012-11-21,139.45,0.0136249551810685,85,1.0,4.937706114073498,train,4.936135292053223,8.18494208942866e-06,4.937714576721191,-8.543341209588107e-06,0.005709412507712841,0.0004171946202404797,-0.0004726625920739025
2012-11-23,141.35,-0.0021223912274495,87,2.0,4.9512390841395995,train,4.938323020935059,-6.9837192313570995e-06,4.951377868652344,-0.00013862905325368047,0.011002219282090664,0.000417676055803895,-0.0005233449046500027
2012-11-26,141.05,-0.0051045728465083,90,3.0,4.949114437448006,train,4.9522905349731445,-0.00010245726298308,4.9491868019104,-7.263777661137283e-05,0.01629502698779106,0.0004180707037448883,-0.0005691695259884
2012-11-27,140.33,0.0080524478016104,91,1.0,4.943996791763045,train,4.949491024017334,-6.567378295585513e-05,4.944004535675049,-7.561098755104467e-06,0.005709413904696703,0.00041719566797837615,-0.00047266375622712076
2012-11-28,141.46,0.0046656298600311,92,1.0,4.952016991607844,train,4.944308757781982,-6.836194643256022e-06,4.95210599899292,-8.942584827309474e-05,0.005709411110728979,0.0004171932814642787,-0.0004726611077785492
2012-11-29,142.12,0.0002462707571067,93,1.0,4.956671771152826,train,4.9524102210998535,-8.085233275778592e-05,4.956799030303955,-0.00012734105985146016,0.005709408782422543,0.00041719136061146855,-0.00047265898319892585
2012-11-30,142.155,-0.0049593753297457,94,1.0,4.956918011590268,train,4.957103252410889,-0.00011513250501593575,4.957032203674316,-0.00011438211367931217,0.005709406919777393,0.000417189730796963,-0.00047265717876143754
2012-12-03,141.45,-0.00141392718275,97,3.0,4.951946297747576,train,4.957944869995117,-8.453695772914216e-05,4.9519734382629395,-2.716041126404889e-05,0.016295023262500763,0.00041806872468441725,-0.000569166790228337
2012-12-04,141.25,0.0017699115044247,98,1.0,4.9505313700265505,train,4.952277660369873,-2.455646426824387e-05,4.950537204742432,-6.1232040025061e-06,0.005709412042051554,0.0004171940963715315,-0.00047266200999729335
2012-12-05,141.5,0.0033922261484098,99,1.0,4.952299717083292,train,4.950841426849365,-5.536154731089482e-06,4.9523210525512695,-2.1207677491474897e-05,0.005709409713745117,0.0004171920008957386,-0.0004726596816908568
2012-12-06,141.98,0.0030638118044794,100,1.0,4.95568620261124,train,4.952625274658203,-1.9174436602042988e-05,4.955738067626953,-5.214579141465947e-05,0.005709407385438681,0.0004171902546659112,-0.00047265776083804667
2012-12-07,142.415,0.0004072604711584,101,1.0,4.958745330508966,train,4.956042289733887,-4.7146422730293125e-05,4.958822250366211,-7.659033872187138e-05,0.005709405522793531,0.0004171888576820493,-0.00047265621833503246
2012-12-10,142.473,0.0067872509177175,104,3.0,4.959152508072089,train,4.959734916687012,-5.66060007258784e-05,4.959204196929932,-5.150813012733124e-05,0.016295023262500763,0.0004180682299192995,-0.000569166149944067
2012-12-11,143.44,0.0004880089235916,105,1.0,4.965916829296877,train,4.959508419036865,-4.656989767681807e-05,4.9660325050354,-0.00011567285400815308,0.005709411576390266,0.0004171936889179051,-0.0004726615734398365
2012-12-12,143.51,-0.0061319768657236,106,1.0,4.96640471918284,train,4.966336727142334,-0.00010458296310389414,4.966511249542236,-0.00010643087443895638,0.00570940924808383,0.00041719170985743403,-0.0004726593033410609
2012-12-13,142.63,-0.0036801514407909,107,1.0,4.960253864535331,train,4.96681547164917,-9.622704237699509e-05,4.960280895233154,-2.7012210921384394e-05,0.005709406919777393,0.00041719002183526754,-0.00047265749890357256
2012-12-14,142.1051,0.0117159764146397,108,1.0,4.956566924677173,train,4.960585117340088,-2.4422472051810473e-05,4.95654821395874,1.833450369304046e-05,0.005709405522793531,0.0004171886248514056,-0.0004726559855043888
2012-12-17,143.77,0.011128886415803,111,3.0,4.9682148004345015,train,4.957460880279541,1.3550572475651279e-05,4.968306064605713,-9.065044287126511e-05,0.016295023262500763,0.0004180680844001472,-0.0005691659753210843
2012-12-18,145.37,-0.0074293182912569,112,1.0,4.979282216438234,train,4.9686102867126465,-8.195952250389382e-05,4.9794793128967285,-0.00019708694890141487,0.005709411576390266,0.00041719357250258327,-0.0004726614570245147
2012-12-19,144.29,0.0057523043869984,113,1.0,4.971825163309164,train,4.979783535003662,-0.00017819165077526122,4.971920013427734,-9.490294905845076e-05,0.005709408782422543,0.0004171915934421122,-0.0004726592160295695
2012-12-20,145.12,-0.016055678059537,114,1.0,4.977560986366827,train,4.972224235534668,-8.580432768212631e-05,4.977705001831055,-0.00014385508256964386,0.005709406919777393,0.00041718996362760663,-0.00047265738248825073
2012-12-21,142.79,-0.0030814482806919,115,1.0,4.961375019442204,train,4.978009223937988,-0.00013006328663323075,4.961328506469727,4.661543061956763e-05,0.005709405522793531,0.0004171886248514056,-0.00047265595640055835
2012-12-24,142.35,-0.0042149631190726,118,3.0,4.958288813724047,train,4.962241172790527,3.445229594944976e-05,4.958215713500977,7.313041714951396e-05,0.016295023262500763,0.0004180680844001472,-0.0005691659753210843
2012-12-26,141.75,-0.0013291005291005,120,2.0,4.954064942607862,train,4.958824157714844,5.9780159062938765e-05,4.953956127166748,0.0001088691788027063,0.011002220213413239,0.0004176769871264696,-0.000523346068803221
2012-12-27,141.5616,-0.0108193182331931,121,1.0,4.952734958041249,train,4.954260349273682,9.843157749855891e-05,4.952619552612305,0.00011581319267861545,0.005709409713745117,0.00041719223372638226,-0.0004726599727291614
2012-12-28,140.03,0.0169963579233021,122,1.0,4.941856685367686,train,4.952923774719238,0.00010470984852872789,4.941632270812988,0.00022430825629271567,0.005709407851099968,0.00041719042928889394,-0.00047265796456485987
2013-01-02,146.06,-0.0022312748185676,127,5.0,4.984017496191964,train,4.9431538581848145,0.00013551667507272214,4.984241485595703,-0.0002237905137008056,0.026880642399191856,0.00041865717503242195,-0.0006480597658082843
2013-01-03,145.7341,0.0043634262674281,128,1.0,4.981783728370665,train,4.984545707702637,-0.00020233506802469492,4.981958866119385,-0.00017493145423941314,0.005709442310035229,0.00041721900925040245,-0.0004726895713247359
2013-01-04,146.37,-0.0027362164377945,129,1.0,4.986137662495856,train,4.982263088226318,-0.00015816027007531375,4.986339569091797,-0.00020133776706643403,0.0057094343937933445,0.0004172123153693974,-0.0004726821498479694
2013-01-07,145.9695,-0.0028766283367416,132,3.0,4.983397695775245,train,4.987252235412598,-0.00014880369417369366,4.983510494232178,-0.000112849214929156,0.016295045614242554,0.00041808100650087,-0.0005691834376193583
2013-01-08,145.5496,0.0025448369490537,133,1.0,4.98051692199136,train,4.983814716339111,-0.00010203003330389038,4.980584621429443,-6.781733827665448e-05,0.005709424149245024,0.0004172040498815477,-0.000472673011245206
2013-01-09,145.92,0.0079495614035089,134,1.0,4.983058526326021,train,4.980888843536377,-6.131549162091687e-05,4.9831438064575195,-8.52008888614364e-05,0.005709419492632151,0.0004172000917606056,-0.00047266861656680703
2013-01-10,147.08,-6.79902094099516e-05,135,1.0,4.990976656433071,train,4.983448028564453,-7.703243318246678e-05,4.991135597229004,-0.00015845877351239324,0.005709415301680565,0.00041719689033925533,-0.00047266509500332177
2013-01-11,147.07,-0.0006799483239273,136,1.0,4.990908663912222,train,4.9914398193359375,-0.00014326687960419804,4.991047382354736,-0.00013911160931456834,0.005709412507712841,0.0004171942709945142,-0.00047266221372410655
2013-01-14,146.97,0.0006804109682247,139,3.0,4.990228484318593,train,4.991960048675537,-0.00010281390859745443,4.990315914154053,-8.701595652382821e-05,0.01629502885043621,0.0004180711694061756,-0.0005691701080650091
2013-01-15,147.07,-0.0001359896647853,140,1.0,4.990908663912222,train,4.990620136260986,-7.867348904255778e-05,4.990991115570068,-8.260416507255286e-05,0.00570941437035799,0.00041719607543200254,-0.0004726641927845776
2013-01-16,147.05,0.0064603876232574,141,1.0,4.990772665000004,train,4.991295337677002,-7.468466355931014e-05,4.990842819213867,-6.989130633883178e-05,0.005709411576390266,0.0004171936307102442,-0.00047266148612834513
2013-01-17,148.0,0.0022297297297297,142,1.0,4.997212273764115,train,4.991147041320801,-6.319062231341377e-05,4.997341632843018,-0.00012880165013484657,0.00570940924808383,0.0004171916516497731,-0.0004726592742372304
2013-01-18,148.33,0.0053933796265084,143,1.0,4.999439521335521,train,4.997645854949951,-0.00011645306221907958,4.999576568603516,-0.00013690252671949565,0.005709406919777393,0.00041719002183526754,-0.00047265744069591165
2013-01-22,149.13,0.0016093341380005,147,4.0,5.004818408774691,train,5.000793933868408,-9.148069511866197e-05,5.004948139190674,-0.00012954341946169734,0.021587831899523735,0.00041839247569441795,-0.0006105993525125086
2013-01-23,149.37,0.0002677913905066,148,1.0,5.006426449322201,train,5.005252361297607,-0.00011712371633620933,5.006557464599609,-0.00013094763562548906,0.005709424149245024,0.0004172041080892086,-0.00047267304034903646
2013-01-24,149.41,0.0056221136470115,149,1.0,5.006694204862994,train,5.006861686706543,-0.00011839330545626581,5.00681209564209,-0.00011786750837927684,0.005709419492632151,0.0004172000917606056,-0.00047266867477446795
2013-01-25,150.25,-0.001198003327787,150,1.0,5.012300573415317,train,5.007116317749023,-0.00010656721133273095,5.012463569641113,-0.0001632047351449728,0.005709415301680565,0.00041719689033925533,-0.0004726650658994913
2013-01-28,150.07,0.0039314986339709,153,3.0,5.011101851907898,train,5.013376235961914,-0.00012062053428962827,5.01120138168335,-9.972459520213306e-05,0.01629503071308136,0.000418072595493868,-0.0005691720871254802
2013-01-29,150.66,-0.0039161024824106,154,1.0,5.015025642397549,train,5.011505603790283,-9.01637104107067e-05,5.0151543617248535,-0.0001288119819946587,0.005709415767341852,0.00041719729779288173,-0.00047266550245694816
2013-01-30,150.07,-0.0024655160924902,155,1.0,5.011101851907898,train,5.015458583831787,-0.0001164624045486562,5.011172771453857,-7.106582052074373e-05,0.005709412507712841,0.0004171946202404797,-0.0004726625920739025
2013-01-31,149.7,0.0102872411489647,156,1.0,5.008633291425583,train,5.011476993560791,-6.425253377528861e-05,5.008667945861816,-3.4497024898882955e-05,0.0057094101794064045,0.000417192408349365,-0.0004726601473521441
2013-02-01,151.24,-0.0112734726262894,157,1.0,5.018867979022732,train,5.00897216796875,-3.1189694709610194e-05,5.019005298614502,-0.0001374598068650812,0.005709407851099968,0.00041719054570421576,-0.0004726581391878426
2013-02-04,149.535,0.0101314073628249,160,3.0,5.007530479142777,train,5.019917964935303,-0.00010159309749724343,5.007513046264648,1.7596481484360993e-05,0.016295025125145912,0.00041806913213804364,-0.0005691673723049462
2013-02-05,151.05,0.0007282356835482,161,1.0,5.017610907832681,train,5.007817268371582,1.590945612406358e-05,5.0177001953125,-8.876871288521215e-05,0.005709412507712841,0.00041719438740983605,-0.00047266235924325883
2013-02-06,151.16,-0.0013231013495632,162,1.0,5.018338878481289,train,5.018004417419434,-8.025819988688454e-05,5.018423080444336,-8.46942130010575e-05,0.005709409713745117,0.00041719223372638226,-0.0004726599436253309
2013-02-07,150.96,0.005564387917329,163,1.0,5.0170149010602945,train,5.0187273025512695,-7.657433161512017e-05,5.017074108123779,-5.9065154346171767e-05,0.005709407851099968,0.00041719042928889394,-0.00047265796456485987
2013-02-08,151.8,-0.000197628458498,164,1.0,5.02256386496153,train,5.017378330230713,-5.340240750228986e-05,5.022673606872559,-0.00010948778799502179,0.005709405988454819,0.0004171889740973711,-0.00047265636385418475
2013-02-11,151.77,0.0016472293602161,167,3.0,5.022366216971954,train,5.023586273193359,-8.09196790214628e-05,5.022436141967773,-6.9868125137873e-05,0.016295023262500763,0.00041806825902312994,-0.0005691662081517279
2013-02-12,152.02,0.0008617287199053,168,1.0,5.0240120911378945,train,5.022740364074707,-6.316966755548492e-05,5.024089336395264,-7.745785842416808e-05,0.005709411576390266,0.0004171936889179051,-0.00047266160254366696
2013-02-13,152.151,0.0009135661283854,169,1.0,5.024873448782769,train,5.024393558502197,-7.003175414865837e-05,5.024949073791504,-7.591750909341499e-05,0.00570940924808383,0.0004171916516497731,-0.0004726593033410609
2013-02-14,152.29,-0.0011819554796768,170,1.0,5.0257865978636,train,5.0252532958984375,-6.863907765364274e-05,5.025861740112305,-7.508122507715598e-05,0.005709406919777393,0.00041718996362760663,-0.00047265744069591165
2013-02-15,152.11,0.0074945762934717,171,1.0,5.024603943323652,train,5.026165962219238,-6.788297469029203e-05,5.024655342102051,-5.18848501087632e-05,0.005709405522793531,0.0004171886248514056,-0.00047265595640055835
2013-02-19,153.25,-0.012463295269168,175,4.0,5.032070574816321,train,5.025872707366943,-3.4670374589040875e-05,5.032163143157959,-9.230674186255783e-05,0.021587831899523735,0.0004183918936178088,-0.0006105984793975949
2013-02-20,151.34,-0.0060790273556231,176,1.0,5.019528961266375,train,5.032467365264893,-8.34570309962146e-05,5.019474506378174,5.4164578614290804e-05,0.005709423683583736,0.00041720352601259947,-0.0004726724873762578
2013-02-21,150.42,0.009772636617471,177,1.0,5.013431381398257,train,5.019778728485107,4.897166581940837e-05,5.0133137702941895,0.00011744756193365902,0.005709419026970863,0.00041719962609931827,-0.0004726681509055197
2013-02-22,151.89,-0.0190269273816576,178,1.0,5.023156574649928,train,5.013617992401123,0.0001061875227605924,5.023151397705078,5.209993105381727e-06,0.005709414836019278,0.00041719654109328985,-0.00047266468754969537
2013-02-25,149.0,0.0068456375838927,181,3.0,5.003946305945459,train,5.024064064025879,3.850575467367889e-06,5.003747463226318,0.00019906117813661695,0.01629503071308136,0.0004180723917670548,-0.0005691718542948365
2013-02-26,150.02,0.0125983202239701,182,1.0,5.010768618541491,train,5.004051685333252,0.00017997660324908793,5.0106587409973145,0.0001099951914511621,0.005709415767341852,0.000417197123169899,-0.0004726653278339654
2013-02-27,151.91,-0.0019748535316962,183,1.0,5.023288240219571,train,5.010962963104248,9.944963676389307e-05,5.023319244384766,-3.1431191018782556e-05,0.005709412507712841,0.00041719444561749697,-0.00047266241745091975
2013-02-28,151.61,0.0032979354923816,184,1.0,5.021311434093491,train,5.023623466491699,-2.8417793146218173e-05,5.021315574645996,-3.971224941778928e-06,0.005709409713745117,0.00041719229193404317,-0.00047266000183299184
2013-03-01,152.11,0.0053250936822035,185,1.0,5.024603943323652,train,5.02161979675293,-3.590492269722745e-06,5.02463960647583,-3.557664967956953e-05,0.005709407851099968,0.00041719048749655485,-0.0004726580227725208
2013-03-04,152.92,0.0089589327753074,188,3.0,5.029914908828212,train,5.025552272796631,-2.6293810151400976e-05,5.0299835205078125,-6.887174095027149e-05,0.016295025125145912,0.00041806913213804364,-0.0005691673140972853
2013-03-05,154.29,0.0013610733035194,189,1.0,5.0388339484549345,train,5.030287742614746,-6.226880941540003e-05,5.0389885902404785,-0.00015443010488525033,0.005709412507712841,0.00041719438740983605,-0.00047266235924325883
2013-03-06,154.5,0.0017864077669904,190,1.0,5.0401940963378005,train,5.039292812347412,-0.00013962444791104645,5.040344715118408,-0.00015076808631420135,0.005709409713745117,0.00041719223372638226,-0.0004726599436253309
2013-03-07,154.776,0.0042900708120121,191,1.0,5.041978910376186,train,5.040648937225342,-0.00013631350884679705,5.042130947113037,-0.0001520105142844841,0.005709407851099968,0.00041719042928889394,-0.00047265796456485987
2013-03-08,155.44,0.0037956767884714,192,1.0,5.046259805069185,train,5.042435169219971,-0.0001374368293909356,5.0464396476745605,-0.00017985180602408946,0.005709405988454819,0.0004171889740973711,-0.00047265636385418475
2013-03-11,156.03,-0.0022431583669806,195,3.0,5.050048296453091,train,5.047352313995361,-0.00013292396033648401,5.050209045410156,-0.00016037012392189354,0.016295023262500763,0.00041806825902312994,-0.0005691662081517279
