Date,SP500_Adj_Close,SP500_1_day_return_forward,time_in_days,days_elapsed,log_SP500_Adj_Close,which_split,prior_estimated_log_fair_value,prior_estimated_ou_exponent,posterior_estimated_log_fair_value,posterior_estimated_ou_exponent,prior_variance_log_fair_value,prior_variance_ou_exponent,prior_covariance_log_fair_value_ou_exponent
2015-08-14,209.42,0.0055868589437495,21,1.0,5.344341804859316,train,5.343328952789307,-0.002067465800791979,5.346543312072754,-0.0022014842834323645,0.00767920445650816,0.002027385402470827,-0.002253596903756261
2015-08-17,210.59,-0.0028966237713092,24,3.0,5.349913115191687,train,5.347550392150879,-0.0016270618652924895,5.351656913757324,-0.0017440351657569408,0.017895996570587158,0.0012925566406920552,-0.0017523870337754488
2015-08-19,208.32,-0.0208813364055299,26,2.0,5.339075359020204,train,5.352328300476074,-0.0014256543945521116,5.340234756469727,-0.0011591716902330518,0.011864709667861462,0.0009939963929355145,-0.0012283707037568092
2015-08-20,203.97,-0.0301024660489287,27,1.0,5.317972924206478,train,5.340570449829102,-0.0010480385972186923,5.31858491897583,-0.000611534749623388,0.006281533278524876,0.00088486511958763,-0.0009899245342239738
2015-08-21,197.83,-0.0421068594247586,28,1.0,5.287408076040001,train,5.318920612335205,-0.0005529051413759589,5.287388801574707,1.9489030819386244e-05,0.006175554823130369,0.0007982334354892373,-0.0008941065170802176
2015-08-24,189.5,-0.0117678100263851,31,3.0,5.244389024522481,train,5.288395881652832,1.4403854038391728e-05,5.243741512298584,0.00064747134456411,0.016674913465976715,0.000625562621280551,-0.000849915377330035
2015-08-25,187.27,0.0383937630159663,32,1.0,5.232551425772417,train,5.244077205657959,0.0005853964248672128,5.231794834136963,0.0007566743297502398,0.00591515377163887,0.0005853698821738362,-0.0006586710806004703
2015-08-26,194.46,0.0247351640440194,33,1.0,5.270226486381511,train,5.232130527496338,0.0006841297727078199,5.270047664642334,0.00017879134975373745,0.005877150688320398,0.0005543044535443187,-0.0006243115640245378
2015-08-28,199.28,-0.0080790847049377,35,2.0,5.294710870953925,train,5.270719051361084,0.00014615224790759385,5.294854164123535,-0.00014353744336403906,0.011138994246721268,0.0005090598715469241,-0.0006351370830088854
2015-08-31,197.67,-0.029847726007993,38,3.0,5.286598973593838,train,5.29586124420166,-0.00010608493175823241,5.2866058349609375,-6.986352673266083e-06,0.01638597995042801,0.00046773836947977543,-0.0006363724824041128
2015-09-01,191.77,0.0189810710747249,39,1.0,5.256296737285425,train,5.2869415283203125,-6.316550752671901e-06,5.2559494972229,0.00034692854387685657,0.005758730694651604,0.00045750252320431173,-0.0005172447999939322
2015-09-02,195.41,0.0007164423519778,40,1.0,5.275099915371852,train,5.256285190582275,0.00031366749317385256,5.274996280670166,0.00010317735723219812,0.005749631207436323,0.0004500641080085188,-0.0005090176709927619
2015-09-03,195.55,-0.0151367936589108,41,1.0,5.2758161012015234,train,5.275331974029541,9.328544547315687e-05,5.275726795196533,8.88906724867411e-05,0.005742210894823074,0.00044399837497621775,-0.0005023087724111974
2015-09-04,192.59,0.0251311075341398,42,1.0,5.2605635769361205,train,5.276062488555908,8.036846702452749e-05,5.260309219360352,0.0002541173016652465,0.00573615962639451,0.0004390518879517913,-0.0004968377179466188
2015-09-08,197.43,-0.0133718279896672,46,4.0,5.285384091136137,train,5.26165246963501,0.0001698056876193732,5.28543758392334,-5.353648157324642e-05,0.021609677001833916,0.000428130995715037,-0.0006251739105209708
2015-09-09,194.79,0.005441757790441,47,1.0,5.271922055188505,train,5.285773277282715,-4.840378460357897e-05,5.271820545196533,0.00010158649820368737,0.005719081033021212,0.00042509078048169613,-0.0004813961568288505
2015-09-10,195.85,0.0045442941026296,48,1.0,5.27734906011184,train,5.272156238555908,9.184710506815463e-05,5.277312278747559,3.657021443359554e-05,0.005717296618968248,0.000423632183810696,-0.00047978293150663376
2015-09-11,196.74,-0.0037104808376537,49,1.0,5.281883060084612,train,5.277647972106934,3.306412327219732e-05,5.281895637512207,-1.2374985089991242e-05,0.005715841427445412,0.00042244259384460747,-0.00047846720553934574
2015-09-14,196.01,0.0124993622774349,52,3.0,5.278165678337183,train,5.282902717590332,-9.146041520580184e-06,5.278128623962402,3.702673711813986e-05,0.01630028896033764,0.0004209310282021761,-0.0005730401026085019
2015-09-15,198.46,0.00866673385065,53,1.0,5.290587568486096,train,5.278464317321777,3.3476877433713526e-05,5.290684223175049,-9.652347216615453e-05,0.005712263286113739,0.0004195176006760448,-0.00047523208195343614
2015-09-16,200.18,-0.0022479768208613,54,1.0,5.299216961790873,train,5.291019916534424,-8.726948726689443e-05,5.299393177032471,-0.00017627497436478734,0.005711736157536507,0.0004190868348814547,-0.0004747555940411985
2015-09-17,199.73,-0.0214289290542232,55,1.0,5.29696645447708,train,5.299728870391846,-0.00015937499119900167,5.297097682952881,-0.00013142608804628253,0.005711306352168322,0.00041873546433635056,-0.0004743669996969402
2015-09-18,195.45,0.0051675620363265,56,1.0,5.275304592238964,train,5.297433376312256,-0.00011882589024025947,5.2751874923706055,0.00011736413580365479,0.005710955709218979,0.000418448937125504,-0.00047405005898326635
2015-09-21,196.46,-0.0129797414231905,59,3.0,5.280458848246724,train,5.2761945724487305,8.6740888946224e-05,5.280412673950195,4.614751014742069e-05,0.016296304762363434,0.0004187545273452997,-0.0005700952606275678
2015-09-22,193.91,-0.0015986797999071,60,1.0,5.267394133894527,train,5.28074836730957,4.1723214962985367e-05,5.267209053039551,0.00018528359942138195,0.0057101016864180565,0.00041775067802518606,-0.00047327775973826647
2015-09-23,193.6,-0.0036157024793387,61,1.0,5.265794174842477,train,5.267544746398926,0.00016751993098296225,5.26560640335083,0.00018806898151524365,0.0057099731639027596,0.0004176457296125591,-0.000473161693662405
2015-09-24,192.9,-0.0002592016588907,62,1.0,5.262171919911683,train,5.265942096710205,0.0001700382708804682,5.261959075927734,0.00021225350792519748,0.005709868390113115,0.0004175601352471858,-0.0004730670480057597
2015-09-25,192.85,-0.0250972258231786,63,1.0,5.261912684654237,train,5.262294769287109,0.00019190415332559496,5.261714935302734,0.00019804865587502718,0.005709783174097538,0.0004174904024694115,-0.00047298986464738846
2015-09-29,188.12,0.0186583032107165,67,4.0,5.237080057076847,train,5.263058185577393,0.00013233962818048894,5.236705780029297,0.0003738777304533869,0.021588165313005447,0.00041852580034174025,-0.00061079952865839
2015-09-30,191.63,0.002609194802484,68,1.0,5.255566429480404,train,5.237041473388672,0.00033803298720158637,5.255423069000244,0.00014328854740597308,0.005709564778953791,0.00041731185046955943,-0.00047279242426157
2015-10-01,192.13,0.0149378025295372,69,1.0,5.25817222624361,train,5.255758762359619,0.00012955105921719223,5.258066654205322,0.00010510000720387325,0.00570953544229269,0.0004172878398094326,-0.0004727658233605325
2015-10-02,195.0,0.0177948717948717,70,1.0,5.272999558563747,train,5.258402347564697,9.502376633463427e-05,5.273060321807861,-6.025430775480345e-05,0.00570951122790575,0.00041726831113919616,-0.0004727442283183336
2015-10-05,198.47,-0.0034262105104045,73,3.0,5.290637955204168,train,5.274067401885986,-4.453244764590636e-05,5.290843486785889,-0.00020573771325871348,0.01629512570798397,0.0004181111289653927,-0.000569224648643285
2015-10-06,197.79,0.0081905050811466,74,1.0,5.287205861793318,train,5.291179180145264,-0.0001860130432760343,5.287351131439209,-0.00014546330203302205,0.00570946279913187,0.00041722835157997906,-0.0004727000487037003
2015-10-07,199.41,0.009026628554235,75,1.0,5.2953630067216,train,5.287686824798584,-0.00013151731400284916,5.2955780029296875,-0.00021510673104785383,0.005709452088922262,0.0004172197659499943,-0.0004726905608549714
2015-10-08,201.21,0.000596391829432,76,1.0,5.304349138779756,train,5.2959136962890625,-0.00019448382954578847,5.304636001586914,-0.0002868729643523693,0.005709443707019091,0.00041721275192685425,-0.0004726828192360699
2015-10-09,201.33,0.0009437242338448,77,1.0,5.304945352838257,train,5.304971694946289,-0.00025936964084394276,5.305207252502441,-0.0002618659345898777,0.005709436722099781,0.00041720704757608473,-0.00047267647460103035
2015-10-12,201.52,-0.0063021040095276,80,3.0,5.305888632044355,train,5.306214332580566,-0.00019353855168446898,5.3060808181762695,-0.000192257110029459,0.016295066103339195,0.0004180777177680284,-0.0005691794794984162
2015-10-13,200.25,-0.0047940074906367,81,1.0,5.299566585948469,train,5.3064165115356445,-0.0001738248683977872,5.29966926574707,-0.00010235736408503726,0.005709429271519184,0.00041720125591382384,-0.00047267001355066895
2015-10-14,199.29,0.0153545085051933,82,1.0,5.29476105034526,train,5.300004959106445,-9.254406904801726e-05,5.294798374176025,-3.739699604921043e-05,0.005709425080567598,0.00041719767614267766,-0.00047266611363738775
2015-10-15,202.35,0.0045465777118853,83,1.0,5.309998871321874,train,5.2951340675354,-3.381163696758449e-05,5.310192108154297,-0.00019331004295963794,0.0057094213552773,0.0004171947075519711,-0.0004726627958007157
2015-10-16,203.27,0.0004919565110443,84,1.0,5.31453514457087,train,5.310527801513672,-0.00017477685469202697,5.314754962921143,-0.00021955052216071635,0.005709418561309576,0.0004171923210378736,-0.0004726601764559746
2015-10-19,203.37,-0.0012784579829866,87,3.0,5.315026980110984,train,5.315762042999268,-0.00016226428851950914,5.315183162689209,-0.00015670378343202174,0.016295051202178,0.0004180697142146528,-0.0005691685946658254
2015-10-20,203.11,-0.0062035350302792,88,1.0,5.3137477042033945,train,5.315518856048584,-0.00014168013876769692,5.31387186050415,-0.00012423716543707997,0.0057094213552773,0.0004171947075519711,-0.0004726628540083766
2015-10-21,201.85,0.0168937329700271,89,1.0,5.30752484729895,train,5.314207553863525,-0.00011232618999201804,5.3075666427612305,-4.1987994336523116e-05,0.005709418561309576,0.0004171923210378736,-0.0004726601764559746
2015-10-22,205.26,0.0109617071031862,90,1.0,5.324277468217568,train,5.3079023361206055,-3.7962483474984765e-05,5.324491024017334,-0.00021367205772548914,0.0057094162330031395,0.00041719042928889394,-0.0004726580809801817
2015-10-23,207.51,-0.0024577128813069,91,1.0,5.335179531280603,train,5.324826717376709,-0.0001931867009261623,5.335485458374023,-0.0003060823946725577,0.00570941437035799,0.0004171888285782188,-0.0004726563347503543
2015-10-26,207.0,-0.0019323671497585,94,3.0,5.332718793265369,train,5.336492538452148,-0.0002262178313685581,5.332910537719727,-0.0001918002380989492,0.016295047476887703,0.00041806779336184263,-0.0005691660335287452
2015-10-27,206.6,0.0113746369796707,95,1.0,5.330784556685538,train,5.333246231079102,-0.0001734117977321148,5.330933570861816,-0.0001489141141064465,0.005709419492632151,0.00041719316504895687,-0.0004726611077785492
2015-10-28,208.95,-0.0005743000717873,96,1.0,5.342094988893924,train,5.331269264221191,-0.0001346372882835567,5.342346668243408,-0.0002519693225622177,0.005709417164325714,0.00041719109867699444,-0.00047265883767977357
2015-10-29,208.83,-0.0043097256141358,97,1.0,5.3415205238486845,train,5.342682361602783,-0.0002278122992720455,5.341738224029541,-0.0002178121794713661,0.005709414836019278,0.0004171893815509975,-0.0004726569168269634
2015-10-30,207.93,0.0118309046313662,98,1.0,5.337201484598003,train,5.342073917388916,-0.00019692990463227034,5.337348461151123,-0.00014687833026982844,0.005709412973374128,0.00041718798456713557,-0.0004726554034277797
2015-11-02,210.39,0.0028993773468322,101,3.0,5.3489629512169286,train,5.338355541229248,-0.00010855409345822409,5.349175453186035,-0.00021251456928439438,0.016295045614242554,0.0004180673277005553,-0.0005691653932444751
2015-11-03,211.0,-0.0030331753554502,102,1.0,5.351858133476067,train,5.34951114654541,-0.00019214018539059907,5.352077484130859,-0.00021932294475845993,0.005709419026970863,0.00041719278669916093,-0.0004726607003249228
2015-11-04,210.36,-0.0009982886480319,103,1.0,5.348820348721143,train,5.352413177490234,-0.000198295820155181,5.348982334136963,-0.00016195530770346522,0.005709416698664427,0.0004171908076386899,-0.0004726584884338081
2015-11-05,210.15,-0.0005234356412087,104,1.0,5.347821561451125,train,5.349318027496338,-0.00014642818132415414,5.347953796386719,-0.00013197674707043916,0.00570941437035799,0.00041718914872035384,-0.00047265668399631977
2015-11-06,210.04,-0.0093315558941152,105,1.0,5.347297988769658,train,5.348289489746094,-0.00011932375491596758,5.347407817840576,-0.00010998726793332025,0.005709412973374128,0.0004171877808403224,-0.000472655170597136
2015-11-09,208.08,0.002306805074971,108,3.0,5.337922621140396,train,5.348414897918701,-8.128883200697601e-05,5.337902545928955,1.971557503566146e-05,0.016295045614242554,0.0004180672112852335,-0.0005691652186214924
2015-11-10,208.56,-0.0039317222861526,109,1.0,5.340226769625247,train,5.33823823928833,1.782538674888201e-05,5.3402299880981445,-3.2725201890571043e-06,0.005709419026970863,0.0004171927284915,-0.0004726606421172619
2015-11-11,207.74,-0.0139597573890439,110,1.0,5.336287297799665,train,5.3405656814575195,-2.958774302896927e-06,5.336244583129883,4.281016663298942e-05,0.005709416698664427,0.00041719074943102896,-0.0004726584302261472
2015-11-12,204.84,-0.011228275727397,111,1.0,5.32222918659435,train,5.336580276489258,3.8705831684637815e-05,5.3220367431640625,0.0001927506527863443,0.00570941437035799,0.00041718909051269293,-0.00047265662578865886
2015-11-13,202.54,0.0152068727165004,112,1.0,5.310937397904139,train,5.3223724365234375,0.00017427108832634985,5.310638904571533,0.0002985499450005591,0.005709412973374128,0.0004171877517364919,-0.0004726551123894751
2015-11-16,205.62,-0.0007295010213014,115,3.0,5.3260298051145725,train,5.311645984649658,0.00022065077791921794,5.32594633102417,8.324894588440657e-05,0.016295045614242554,0.0004180672112852335,-0.0005691652186214924
2015-11-17,205.47,0.0158660631722391,116,1.0,5.325300037877923,train,5.326282024383545,7.526762783527374e-05,5.325213432312012,8.658484875923023e-05,0.005709419026970863,0.0004171927284915,-0.0004726606421172619
2015-11-18,208.73,-0.0008623580702341,117,1.0,5.341041550757815,train,5.325549125671387,7.828370871720836e-05,5.341128349304199,-8.673154661664739e-05,0.005709416698664427,0.00041719074943102896,-0.0004726584302261472
2015-11-19,208.55,0.0036480460321264,118,1.0,5.340178820642954,train,5.341464042663574,-7.84163421485573e-05,5.340244293212891,-6.54963223496452e-05,0.00570941437035799,0.00041718909051269293,-0.00047265662578865886
2015-11-20,209.3108,-0.0011504423087581,119,1.0,5.34382022869403,train,5.340579986572266,-5.921699994360097e-05,5.34391450881958,-9.453637176193297e-05,0.005709412973374128,0.0004171877517364919,-0.0004726551123894751
2015-11-23,209.07,0.0013392643612186,122,3.0,5.342669124118538,train,5.344921588897705,-6.9869463914074e-05,5.342718124389648,-4.8696201702114195e-05,0.016295045614242554,0.0004180672112852335,-0.0005691652186214924
2015-11-24,209.35,-0.00014330069262,123,1.0,5.344007492465153,train,5.343053817749023,-4.402755803312175e-05,5.344061851501465,-5.4706681112293154e-05,0.005709419026970863,0.0004171927284915,-0.0004726606421172619
2015-11-25,209.32,0.0011465698452131,124,1.0,5.343864181504007,train,5.34439754486084,-4.94617925141938e-05,5.343908309936523,-4.428049942362122e-05,0.005709416698664427,0.00041719074943102896,-0.0004726584302261472
2015-11-27,209.56,-0.0041515556403893,126,2.0,5.345010094540019,train,5.344579696655273,-3.6196910514263436e-05,5.345051288604736,-4.0952287235995755e-05,0.011002232320606709,0.0004176731745246798,-0.0005233417032286525
2015-11-30,208.69,0.0095356749245292,129,3.0,5.3408498972667395,train,5.346058368682861,-3.026680860784836e-05,5.340829849243164,1.9971877918578684e-05,0.016295049339532852,0.00041806872468441725,-0.0005691673140972853
2015-12-01,210.68,-0.0102097968483008,130,1.0,5.350340394615189,train,5.341165542602539,1.8057116903946735e-05,5.3504204750061035,-7.996949716471136e-05,0.005709420423954725,0.0004171939508523792,-0.0004726619808934629
2015-12-02,208.529,-0.0139980530285954,131,1.0,5.340078120295932,train,5.3507561683654785,-7.230258779600263e-05,5.3400373458862305,4.1231789509765804e-05,0.005709417629987001,0.0004171917389612645,-0.00047265953617170453
2015-12-03,205.61,0.0195029424638879,132,1.0,5.32598117053051,train,5.3403730392456055,3.7278779927873984e-05,5.325789451599121,0.0001917476038215682,0.005709415301680565,0.0004171898472122848,-0.00047265749890357256
2015-12-04,209.62,-0.0060585821963553,133,1.0,5.345296367742031,train,5.326125144958496,0.00017336421296931803,5.3453264236450195,-3.0012204661034048e-05,0.005709413439035416,0.0004171883629169315,-0.00047265581088140607
2015-12-07,208.35,-0.0067242620590352,136,3.0,5.339219357868463,train,5.3463335037231445,-2.218126792286057e-05,5.339173316955566,4.66168494313024e-05,0.016295047476887703,0.000418067560531199,-0.0005691656842827797
2015-12-08,206.949,-0.0077748624057135,137,1.0,5.332472386098022,train,5.339509010314941,4.214755608700216e-05,5.332354545593262,0.00011792748409789056,0.005709419492632151,0.0004171929613221437,-0.00047266093315556645
2015-12-09,205.34,0.0025810850297067,138,1.0,5.324667141870819,train,5.332690238952637,0.00010662143904482946,5.324472904205322,0.0001936570042744279,0.005709416698664427,0.00041719095315784216,-0.00047265866305679083
2015-12-10,205.87,-0.0193811628697722,139,1.0,5.327244901621217,train,5.324808597564697,0.00017509055032860488,5.327094078063965,0.00015088402142282575,0.005709414836019278,0.00041718926513567567,-0.0004726568004116416
2015-12-11,201.88,0.0050564691896175,140,1.0,5.307673461472062,train,5.32742977142334,0.0001364183408441022,5.307323932647705,0.00034937605960294604,0.005709412973374128,0.0004171878972556442,-0.00047265528701245785
2015-12-14,202.9008,0.0104977407679023,143,3.0,5.312717189652976,train,5.30833101272583,0.00025821509188972414,5.312498569488525,0.00021817232482135296,0.016295045614242554,0.00041806729859672487,-0.0005691653350368142
2015-12-15,205.0308,0.0146280461277037,144,1.0,5.323160211755362,train,5.3128342628479,0.00019725551828742027,5.323071002960205,8.882570546120405e-05,0.005709419026970863,0.0004171928158029914,-0.0004726607003249228
2015-12-16,208.03,-0.0152381867999806,145,1.0,5.337682300070291,train,5.32340669631958,8.030972821870819e-05,5.337754249572754,-7.165778515627608e-05,0.005709416698664427,0.00041719083674252033,-0.0004726584884338081
2015-12-17,204.86,-0.0236219857463634,146,1.0,5.3223268190083886,train,5.338089942932129,-6.478774594143033e-05,5.322223663330078,0.00010326941264793277,0.005709414836019278,0.0004171891778241843,-0.00047265668399631977
2015-12-18,200.0208,0.0082451425051792,147,1.0,5.298421361140412,train,5.322559356689453,9.336867515230551e-05,5.298068523406982,0.00035277384449727833,0.005709412973374128,0.00041718780994415283,-0.000472655170597136
2015-12-21,201.67,0.0090742301780135,150,3.0,5.30663269815175,train,5.299075603485107,0.0002607263159006834,5.3064422607421875,0.0001899436756502837,0.016295045614242554,0.0004180672694928944,-0.0005691653350368142
2015-12-22,203.5,0.0123832923832924,151,1.0,5.31566600488265,train,5.3067779541015625,0.00017173323431052268,5.315587997436523,7.841856131562963e-05,0.005709419026970863,0.0004171927575953305,-0.0004726606421172619
2015-12-23,206.02,-0.0016503252111446,152,1.0,5.327973251455547,train,5.315923690795898,7.090035069268197e-05,5.328030586242676,-5.73353172512725e-05,0.005709416698664427,0.0004171907785348594,-0.0004726584302261472
2015-12-24,205.68,-0.0022851030727343,153,1.0,5.326321562957634,train,5.328366279602051,-5.1838414947269484e-05,5.326352119445801,-3.050584564334713e-05,0.00570941437035799,0.0004171891196165234,-0.00047265662578865886
2015-12-28,205.21,0.0106719945421762,157,4.0,5.324033845052673,train,5.327695369720459,-2.0384546587592922e-05,5.3240203857421875,1.328630060015712e-05,0.02158786542713642,0.00041839154437184334,-0.0006105985958129168
2015-12-30,205.93,-0.0100033992133249,159,2.0,5.327536305217257,train,5.3246917724609375,1.086083193513332e-05,5.327554225921631,-1.80024144356139e-05,0.011002249084413052,0.00041768469964154065,-0.0005233557312749326
2015-12-31,203.87,-0.0139834208073772,160,1.0,5.317482535809048,train,5.327889919281006,-1.6276471797027625e-05,5.317387580871582,9.496721759205684e-05,0.005709426011890173,0.00041719834553077817,-0.00047266687033697963
2016-01-04,201.0192,0.0016953604431815,164,4.0,5.303400425885163,train,5.31873083114624,6.34587777312845e-05,5.303194522857666,0.00020581178250722587,0.021587874740362167,0.00041839564801193774,-0.0006106047658249736
2016-01-05,201.36,-0.0126142232816846,165,1.0,5.30509435082706,train,5.303530216217041,0.00018608001118991524,5.304923057556152,0.000171326901181601,0.005709435790777206,0.00041720643639564514,-0.0004726758343167603
2016-01-06,198.82,-0.0239915501458605,166,1.0,5.292399892783999,train,5.305258750915527,0.00015490129590034485,5.292105674743652,0.00029422238003462553,0.005709430202841759,0.0004172018961980939,-0.00047267077025026083
2016-01-07,194.05,-0.0109610925019325,167,1.0,5.268115857814915,train,5.292441368103027,0.000266014423687011,5.267586708068848,0.0005292788846418262,0.005709425546228886,0.00041719817090779543,-0.000472666637506336
2016-01-08,191.923,0.0009743490879154,168,1.0,5.257094249922399,train,5.267922401428223,0.00047853539581410587,5.256494522094727,0.0005995795363560319,0.005709421820938587,0.00041719520231708884,-0.0004726633196696639
2016-01-11,192.11,0.0080724584873248,171,3.0,5.258068124640351,train,5.257501602172852,0.0004431342240422964,5.257626533508301,0.0004419360775500536,0.01629505306482315,0.00041807128582149744,-0.0005691707483492792
2016-01-12,193.6608,-0.0249446454832366,172,1.0,5.266108175126004,train,5.257962226867676,0.00039956640102900565,5.265791416168213,0.0003166393144056201,0.005709422752261162,0.00041719592991285026,-0.0004726642509922385
2016-01-13,188.83,0.0164168829105544,173,1.0,5.240847139393487,train,5.266127109527588,0.00028628218569792807,5.2402873039245605,0.0005599784199148417,0.005709419958293438,0.00041719331056810915,-0.00047266128240153193
2016-01-14,191.93,-0.0214661595373313,174,1.0,5.257130722217787,train,5.2406229972839355,0.0005062916898168623,5.256795406341553,0.00033499233541078866,0.005709417164325714,0.00041719121509231627,-0.0004726589540950954
2016-01-15,187.81,0.0013311325275544,175,1.0,5.2354308134928464,train,5.257131099700928,0.0003028756473213434,5.23489236831665,0.0005384274991229177,0.005709414836019278,0.00041718946886248887,-0.00047265703324228525
2016-01-19,188.06,-0.0128150590237158,179,4.0,5.236761060848931,train,5.236235618591309,0.00035978679079562426,5.23640251159668,0.00035825668601319194,0.02158786542713642,0.0004183917189948261,-0.0006105988286435604
2016-01-20,185.65,0.0056019391327766,180,1.0,5.2238631806230895,train,5.236738204956055,0.00032390959677286446,5.223398208618164,0.00046521174954250455,0.005709432065486908,0.00041720332228578627,-0.0004726723418571055
2016-01-21,186.69,0.0205152927312657,181,1.0,5.229449487249236,train,5.223733901977539,0.000420610565925017,5.229085445404053,0.00036392678157426417,0.005709426943212748,0.00041719930595718324,-0.00047266791807487607
2016-01-22,190.52,-0.0151165231996641,182,1.0,5.249757175932659,train,5.229421138763428,0.00032903606188483536,5.249642372131348,0.0001148498704424128,0.005709423217922449,0.000417196104535833,-0.00047266430919989944
2016-01-25,187.64,0.0136431464506501,185,3.0,5.234525233460257,train,5.250649452209473,8.488266030326486e-05,5.234282970428467,0.00024213640426751226,0.0162950549274683,0.00041807175148278475,-0.0005691713886335492
2016-01-26,190.2,-0.0108832807570977,186,1.0,5.24807615011129,train,5.234618663787842,0.0002189220831496641,5.2479987144470215,7.719818677287549e-05,0.005709423683583736,0.0004171964537817985,-0.00047266471665352583
2016-01-27,188.13,0.0052091638760431,187,1.0,5.237133213223039,train,5.2483344078063965,6.97969735483639e-05,5.236942768096924,0.000190458056749776,0.005709420423954725,0.00041719371802173555,-0.00047266174806281924
2016-01-28,189.11,0.0243815768600283,188,1.0,5.242328856339181,train,5.237278461456299,0.00017219829896930605,5.242208957672119,0.00011997687397524714,0.005709417629987001,0.00041719150613062084,-0.0004726593033410609
2016-01-29,193.7208,-0.0003654744353729,189,1.0,5.2664179471981925,train,5.242544651031494,0.00010847434896277264,5.26656436920166,-0.00014593955711461604,0.005709415301680565,0.00041718967258930206,-0.0004726572660729289
2016-02-01,193.65,-0.0180222050090369,192,3.0,5.266052405960761,train,5.267571449279785,-0.00010786027269205078,5.266146183013916,-9.41672406042926e-05,0.016295047476887703,0.00041806825902312994,-0.0005691666156053543
2016-02-02,190.16,0.0059949516196886,193,1.0,5.247865823051939,train,5.266481876373291,-8.513915963703766e-05,5.247752666473389,0.00011324162915116176,0.005709419958293438,0.0004171935433987528,-0.0004726615152321756
2016-02-03,191.3,0.0015682174594875,194,1.0,5.253842876446207,train,5.248088359832764,0.0001023848308250308,5.253800868988037,4.187848753645085e-05,0.005709417164325714,0.000417191389715299,-0.00047265918692573905
2016-02-04,191.6,-0.0190501043841336,195,1.0,5.25540986553676,train,5.254136562347412,3.7863475881749764e-05,5.255385398864746,2.463716737111099e-05,0.005709415301680565,0.0004171895852778107,-0.0004726571496576071
